DC020,DC054,DC061,DC086,FB003,FB053,FB057,FB158,FB167,FB180,FB223,FB240,FB246,FB277,FB280,FB300,FB318,FB321,FB325,FB341,FB370,FB371,FB385,FB404,FB408,FB412,FB414,FB422,FB438,FB444
0.8397932839793284,0.8445219077739049,0.9205969841193968,0.8399012919950649,0.8197758639551729,0.8992749848912479,0.9852440970488194,0.7478672621800895,0.8346688000000001,0.7597268879863441,0.0,0.7682923189023113,0.7468613746861373,0.7300396055138622,0.6983995698399567,0.8365441999999998,0.7679075,0.7322917866145893,0.8597956140204388,0.8422593605648399,0.8702911805436772,0.8103504620700922,0.7869751467437865,0.7555237633285643,0.8718378000000002,0.8618321930916099,0.7297190864859541,0.8339807833980788,0.7401319480263895,0.6054376816313041
0.8678210801731622,0.8230802999999998,0.8940573735143433,0.8057624805762479,0.8951711737927933,0.9867729973545994,0.9081241770310443,0.805898261179652,0.86019339300967,0.7770631777063179,0.7682923189023113,0.0,0.8252816737922509,0.7109612843845139,0.78526406778961,0.8391537919576894,0.8437898921894945,0.7471219747121971,0.7351395132430245,0.766668330000499,0.9653126930625386,0.8227185556796393,0.8631786589535978,0.7966523593304717,0.8090194904509741,0.7997225799722586,0.7344615734461568,0.7071536560730485,0.7546972386743095,0.8018275306396357
0.8372614162738585,0.8486306378423405,0.9312993999999996,0.8301674254748862,0.8126434999999997,1.0,0.9801480000000001,0.7626259118687047,0.7677830464433907,0.7631954355206845,0.7468613746861373,0.8252816737922509,0.0,0.8477354771603217,0.29442747055725293,0.8532614293477138,0.7886565422686914,0.8276406258539063,0.9310162206951338,0.8864438943221948,0.8677665066116746,0.7373575999999998,0.5269439763471985,0.8416766079161696,0.8890076221984757,0.8770420184436973,0.8752427187135922,0.9299852070014796,0.8677409999999998,0.6412108641210861
0.8107087716063156,0.6707046,0.9251264812816207,0.7679782767978274,0.7735023433755862,0.8764050752810151,0.9601435900358977,0.7149394429878886,0.6751785837589289,0.6811940681194071,0.7300396055138622,0.7109612843845139,0.8477354771603217,0.0,0.7733343660001548,0.8694670934733545,0.85638539281927,0.6467302646730256,0.6632591168370442,0.8685862605758785,0.9964717992943598,0.8799199699799926,0.8346513503954045,0.7492114498422899,0.8809524940476247,0.8283840828384083,0.3729532372953236,0.6450963467644523,0.7007145251786314,0.8338524418483544
0.8404657159534284,0.8072952481761877,0.9197856999999997,0.8160366275945059,0.8116456000000001,1.0,0.9610051,0.7767598111620095,0.6884289623142074,0.7341078398838242,0.6983995698399567,0.78526406778961,0.29442747055725293,0.7733343660001548,0.0,0.8188713362257326,0.8366714326657131,0.8032365295145208,0.8779264366220693,0.8706628935331444,0.8677665066116748,0.7462472999999997,0.6046517802325889,0.8233666088316697,0.8643635271272946,0.8362567245614914,0.7988474301728847,0.8499434150056587,0.8234937,0.6844016684401665
0.9137301172539765,0.8561446503493725,0.909908509009149,0.9434636141340966,0.9015174098482592,0.9824675026298747,0.9865998013400198,0.7707560343865952,0.9069174279247716,0.8610875347281164,0.8365441999999998,0.8391537919576894,0.8532614293477138,0.8694670934733545,0.8188713362257326,0.0,0.386912583926225,0.8224481443879643,0.8859503456198615,0.8892062055396899,0.9739536039069593,0.8349639165036085,0.7697238115138093,0.8411308238303764,0.8783668364899486,0.8701341324664665,0.8542763364309162,0.8800674239865149,0.8429372157062786,0.8025179000000001
0.9142758171448365,0.860869748695588,0.9265931073406892,0.9489469127632718,0.7525281247471873,0.9369311094603336,0.9872214012778598,0.6491424526286323,0.8963155311053407,0.796706550823362,0.7679075,0.8437898921894945,0.7886565422686914,0.85638539281927,0.8366714326657131,0.386912583926225,0.0,0.8606443348389162,0.9268382292647084,0.9281270035936497,0.9797616030357597,0.8804796119520386,0.7506366124681697,0.8572283214157517,0.9256230223130933,0.9121024219743946,0.8628135342966164,0.9264590147081971,0.8805035119496492,0.7718335999999991
0.7749167337624903,0.7700569689829095,0.8301696084915194,0.7174774565045084,0.7335156133242194,0.9640719035928094,0.9683080015845998,0.6612094338790566,0.758380060404985,0.7252223549555291,0.7322917866145893,0.7471219747121971,0.8276406258539063,0.6467302646730256,0.8032365295145208,0.8224481443879643,0.8606443348389162,0.0,0.7709199801780072,0.8228657,0.9665014033498598,0.7994690100265496,0.8280250000000003,0.45630945436905435,0.8202943449264138,0.810972737805452,0.6565672686865457,0.7443867383419897,0.4822188258890588,0.7799312889965642
0.9311803206459038,0.8282770772753151,0.9326855134628972,0.8358305574593046,0.9492575101484981,0.9965664008583999,0.8433185313362935,0.7751004562248855,0.93638342544663,0.8926773375629319,0.8597956140204388,0.7351395132430245,0.9310162206951338,0.6632591168370442,0.8779264366220693,0.8859503456198615,0.9268382292647084,0.7709199801780072,0.0,0.7661149350827596,1.0,0.8020475395904924,0.8811582178262678,0.8356369410907649,0.7099176160329534,0.746506488722729,0.6657248169963137,0.4714946585516027,0.7418702516259499,0.9061493093850691
0.9135236956761844,0.7595762240423779,0.8829967824495176,0.9231646999999998,0.900523685078553,0.9982904998290499,0.8943859841578979,0.8548812854881289,0.8964241051787949,0.9252487000000003,0.8422593605648399,0.766668330000499,0.8864438943221948,0.8685862605758785,0.8706628935331444,0.8892062055396899,0.9281270035936497,0.8228657,0.7661149350827596,0.0,0.8935067893506791,0.7550187632528141,0.8499292699858544,0.8530039853003988,0.8163457091827144,0.8181835000000004,0.8291864999999998,0.7744765887238297,0.8263772739565914,0.7731378432844607
0.9842750007862501,0.9115022176995564,0.9627159981358,1.0,0.9822579991128999,1.0,1.0,0.9518123000000001,1.0,0.9266411073358892,0.8702911805436772,0.9653126930625386,0.8677665066116746,0.9964717992943598,0.8677665066116748,0.9739536039069593,0.9797616030357597,0.9665014033498598,1.0,0.8935067893506791,0.0,0.9632584981629247,0.9220060922006094,0.9753553000000001,0.9784547032317946,0.9877372012262798,1.0,1.0,0.9726530986326549,0.8722901808435274
0.6879509999999996,0.7989748301537755,0.901203090120309,0.9019450049027496,0.8997925899792588,1.0,0.9500083950008396,0.8316761915838096,0.8803638119636192,0.8905793054710348,0.8103504620700922,0.8227185556796393,0.7373575999999998,0.8799199699799926,0.7462472999999997,0.8349639165036085,0.8804796119520386,0.7994690100265496,0.8020475395904924,0.7550187632528141,0.9632584981629247,0.0,0.7448143617221545,0.8555189927759496,0.7547811245218873,0.7308897134555147,0.8482910075854495,0.8564039000000003,0.8367609836760983,0.7760028552005707
0.8438543921927192,0.8019983198001681,0.8902754835413228,0.7863420999999999,0.7225387583808137,1.0,0.9852010977801645,0.7547928754792874,0.7644973117751345,0.7823524999999999,0.7869751467437865,0.8631786589535978,0.5269439763471985,0.8346513503954045,0.6046517802325889,0.7697238115138093,0.7506366124681697,0.8280250000000003,0.8811582178262678,0.8499292699858544,0.9220060922006094,0.7448143617221545,0.0,0.8675385867538588,0.8293685085315745,0.8080613000000003,0.8185399999999997,0.8712529935626497,0.8693083803962568,0.6631616157904036
0.8643171067841448,0.8303431339313734,0.8929607946480392,0.7640363235963679,0.8306703915335196,0.9825638,0.94356219717811,0.7198427000000003,0.8226943265958514,0.7549684245031575,0.7555237633285643,0.7966523593304717,0.8416766079161696,0.7492114498422899,0.8233666088316697,0.8411308238303764,0.8572283214157517,0.45630945436905435,0.8356369410907649,0.8530039853003988,0.9753553000000001,0.8555189927759496,0.8675385867538588,0.0,0.8706289194056622,0.8702500129749986,0.7836409216359074,0.7716932114153396,0.3217964660898233,0.8130597719589663
0.8923508215298355,0.8069212675775564,0.8587106141289387,0.9056401235899689,0.9146592085340792,1.0,0.7920884207911578,0.865086320237052,0.9176574247027723,0.9276604180848957,0.8718378000000002,0.8090194904509741,0.8890076221984757,0.8809524940476247,0.8643635271272946,0.8783668364899486,0.9256230223130933,0.8202943449264138,0.7099176160329534,0.8163457091827144,0.9784547032317946,0.7547811245218873,0.8293685085315745,0.8706289194056622,0.0,0.31496457125885746,0.8298891425277143,0.772656145468771,0.8367407163259283,0.8576339000000003
0.875088818736677,0.7488167753549677,0.8547151072642452,0.8747010250597945,0.8728455063577244,1.0,0.8027780098611,0.8300480169951981,0.8802251299437175,0.9132607173478567,0.8618321930916099,0.7997225799722586,0.8770420184436973,0.8283840828384083,0.8362567245614914,0.8701341324664665,0.9121024219743946,0.810972737805452,0.746506488722729,0.8181835000000004,0.9877372012262798,0.7308897134555147,0.8080613000000003,0.8702500129749986,0.31496457125885746,0.0,0.7682821463435705,0.7313734402939844,0.8242948087852592,0.8562301928115098
0.7170825424376184,0.6384713084586071,0.9066443046677849,0.8090404381919123,0.7167112141644388,0.9053523094647686,0.9242746037862699,0.698352430164757,0.6826324793418796,0.7372401525519695,0.7297190864859541,0.7344615734461568,0.8752427187135922,0.3729532372953236,0.7988474301728847,0.8542763364309162,0.8628135342966164,0.6565672686865457,0.6657248169963137,0.8291864999999998,1.0,0.8482910075854495,0.8185399999999997,0.7836409216359074,0.8298891425277143,0.7682821463435705,0.0,0.5685261647210751,0.7176781141160938,0.8434310921715538
0.9199919080008091,0.7984010503997377,0.9321383000000002,0.7992558301116256,0.9398279000000002,0.998681500065925,0.7688095000000004,0.7509402124529894,0.9184695163060967,0.8495397225690416,0.8339807833980788,0.7071536560730485,0.9299852070014796,0.6450963467644523,0.8499434150056587,0.8800674239865149,0.9264590147081971,0.7443867383419897,0.4714946585516027,0.7744765887238297,1.0,0.8564039000000003,0.8712529935626497,0.7716932114153396,0.772656145468771,0.7313734402939844,0.5685261647210751,0.0,0.6850410000000002,0.9052334905233491
0.8369976999999997,0.7949661307550804,0.8742959874295985,0.7892772105361391,0.8679142867914286,0.980660899033045,0.9683836968383696,0.6828980841449044,0.8042824195717576,0.7821833108908343,0.7401319480263895,0.7546972386743095,0.8677409999999998,0.7007145251786314,0.8234937,0.8429372157062786,0.8805035119496492,0.4822188258890588,0.7418702516259499,0.8263772739565914,0.9726530986326549,0.8367609836760983,0.8693083803962568,0.3217964660898233,0.8367407163259283,0.8242948087852592,0.7176781141160938,0.6850410000000002,0.0,0.8185256637051326
0.8665933866593384,0.8614395069280246,0.9163603832720764,0.8303439915171995,0.8647687729537543,0.9845564976834745,0.9915506983101398,0.7958463693769555,0.8087343999999999,0.7749422887471143,0.6054376816313041,0.8018275306396357,0.6412108641210861,0.8338524418483544,0.6844016684401665,0.8025179000000001,0.7718335999999991,0.7799312889965642,0.9061493093850691,0.7731378432844607,0.8722901808435274,0.7760028552005707,0.6631616157904036,0.8130597719589663,0.8576339000000003,0.8562301928115098,0.8434310921715538,0.9052334905233491,0.8185256637051326,0.0
