Sample ID,Alpha Diversity (Shannon Index)
DC026,3.4281400010579213
DC034,2.739269328105095
DC081,3.7935164461856576
DC082,3.6044275289105556
DC083,3.6273804649709205
DC084,2.918237116890145
DC085,1.6583907292449402
DC087,2.693590536790078
FB059,1.3638065110549826
FB061,1.8920934662611504
FB072,2.9110137325705443
FB074,3.2621866142786042
FB113,3.8292616813304683
FB177,2.828847822211618
FB180,3.4106685121772866
FB194,2.9138872054962257
FB207,2.7877553068571133
FB242,3.312857368253425
FB285,2.5952720403418175
FB307,2.9207213548915965
FB336,2.0118649918730065
FB353,3.017856655099884
FB354,2.6983872513010843
FB376,3.2373981179922557
FB380,3.0213957587895637
FB391,2.770906142112275
FB411,2.709079286022835
FB420,2.9269144427747262
FB435,2.0029504382210126
FB442,3.219896240017282
