DC028,DC036,DC037,DC040,DC087,DC088,DC099,FB043,FB062,FB074,FB103,FB126,FB134,FB140,FB146,FB196,FB199,FB211,FB266,FB302,FB312,FB336,FB376,FB389,FB399,FB400,FB418,FB427,FB442,FB443
0.8858474828771229,0.8327205749080864,0.818231563646313,0.8556223566867072,0.9575525,0.8728304872830488,0.8019184702877709,0.6690421503563231,1.0,0.7720455772045581,0.6863479156826041,0.0,0.7755859990137002,0.7347541336885334,0.798407939522382,0.7917984375395315,0.7685877115706147,0.9685106968510696,0.6364589909376974,0.6361786636178665,0.7474747242424172,0.9125360912536097,0.7238337723833781,0.7449976107491646,0.6688650841027795,0.6473710294742062,0.8194154819415481,0.7964970694745606,0.7092481709248176,0.6358253
0.7962099388629821,0.8738560621568188,0.7797346229071177,0.9050772572847664,0.7329097599364639,0.7806664451666111,0.8704531611359484,0.8100754430226331,0.9909185968215088,0.8842765710691428,0.5597461559746152,0.7755859990137002,0.0,0.8618813447525377,0.7081407686633456,0.9741969883886447,0.7393306739330668,0.988362997090749,0.7240308758138944,0.8375038593759649,0.9331506699178016,0.9849780962445239,0.7673434418358602,0.8054946027473017,0.9204184602092298,0.9113036689562839,0.7041555260388813,0.699958109987433,0.8162872540718132,0.7593356639003498
0.7626727762672777,0.7067902706790269,0.78500566775085,0.667319816829954,0.6994610150269491,0.862251793112589,0.8677548867754883,0.7150829715082964,0.9941994991299249,0.7997678899883945,0.7875738212426171,0.7347541336885334,0.8618813447525377,0.0,0.7678944419736103,0.5992937998234498,0.886347011365299,0.97886299894315,0.651910112977528,0.5468249773412487,0.800710250177562,0.9890914994545748,0.8330768916538439,0.8438987531696259,0.7523247256974175,0.7694102654115393,0.9272111963605597,0.8971281897128192,0.7898492894924636,0.7580743120962837
0.7398647609797141,0.77472326620849,0.7703207540641511,0.7606227281868185,0.6960414999999996,0.6229479622947963,0.801883570282535,0.7209898581484787,0.9471525894305178,0.7601710760171078,0.83797280810136,0.798407939522382,0.7081407686633456,0.7678944419736103,0.0,0.8115859434757826,0.5876836206158189,0.9125745912574593,0.7675211302563395,0.7566894756689474,0.8523486557045965,0.908714390871439,0.768362376836238,0.7373282080648725,0.8311616409065741,0.8084394616878916,0.6781478678147869,0.642261346339202,0.6357293635729365,0.8185360000000002
0.9612906941936042,0.7838506675776004,0.8967242793448558,0.737664621299387,0.9549933999999999,0.8436785843678585,0.809969271495391,0.677961051694158,0.9976115995223199,0.8009713800971382,0.8973937051303149,0.7917984375395315,0.9741969883886447,0.5992937998234498,0.8115859434757826,0.0,0.9325296033735199,0.9739497973949793,0.8660930598279181,0.7830988783098881,0.8111350433405127,0.9726185972618597,0.9077091907709189,0.9049744667410635,0.7329949065482173,0.7751469550293911,0.9251009925100995,0.918205187730778,0.7832671783267179,0.8468047999999999
0.75185844962831,0.8642764271447142,0.764558535316219,0.8887019055649047,0.8330046584483692,0.7562536609365843,0.9148201170359764,0.8101211379757723,0.9171866124220082,0.7955578511105372,0.8330899667640133,0.7685877115706147,0.7393306739330668,0.886347011365299,0.5876836206158189,0.9325296033735199,0.0,0.921643019589245,0.7592923120353846,0.7575289606177597,0.9408870029556502,0.7388855652786086,0.686809278297681,0.6717704999999999,0.9361809000000003,0.9086416137037584,0.753082661729335,0.7151100569779886,0.7496285625928591,0.7178115987659408
0.9863232006838399,0.9778530011073499,0.9694579999999999,0.9550592955059294,0.8898771220245756,0.9001098099890191,0.9301786034910697,0.9851196007440199,1.0,0.9403659059634094,0.9812322046919493,0.9685106968510696,0.988362997090749,0.97886299894315,0.9125745912574593,0.9739497973949793,0.921643019589245,0.0,0.9286540928654095,0.9180588081941193,0.9494570949457095,0.9755543024445698,0.9544534045546597,0.9328596899289534,0.9571833935775091,0.9460338,0.878093812190619,0.8902589054870549,0.9308650069134993,0.9770582045883592
0.7626565643984847,0.7642865646429851,0.7140944428188888,0.7692273307681996,0.8034718999999998,0.8376629837662978,0.8888879833331976,0.7785260667789097,0.9975515995103198,0.8095447809544785,0.7336177133191143,0.6364589909376974,0.7240308758138944,0.651910112977528,0.7675211302563395,0.8660930598279181,0.7592923120353846,0.9286540928654095,0.0,0.4479297447929744,0.8609646582893972,0.913218191321819,0.5990480599048059,0.7021524957533736,0.8602648510926982,0.8426492685298533,0.7510119751011977,0.7194225579133842,0.7369790736979072,0.7862451999999999
0.7734091113295445,0.7076943146152843,0.7631414000000002,0.6905033690503369,0.695585260882948,0.7967245203275477,0.8437029078148549,0.7355131132243441,1.0,0.7196363280363675,0.7516289620927593,0.6361786636178665,0.8375038593759649,0.5468249773412487,0.7566894756689474,0.7830988783098881,0.7575289606177597,0.9180588081941193,0.4479297447929744,0.0,0.8071998807199878,0.8988593101140688,0.7212985278701473,0.7364103604615543,0.8273758741063809,0.8016747999999997,0.7955421204457874,0.7629678118516099,0.6605809339419069,0.7057477588504486
0.9689159953373995,0.8190540728581107,0.9485921897184377,0.8006315401894624,0.9385268999999996,0.9019153901915391,0.8825317823797673,0.7007871551180733,1.0,0.8487570848757086,0.8863970056801495,0.7474747242424172,0.9331506699178016,0.800710250177562,0.8523486557045965,0.8111350433405127,0.9408870029556502,0.9494570949457095,0.8609646582893972,0.8071998807199878,0.0,0.9948349994835,0.9301515930151594,0.9064550672592736,0.25510623928718373,0.24583344916668992,0.9349627934962792,0.9204386880658028,0.7997073799707377,0.7376934999999993
0.9670431016478448,0.8619489069025547,0.9713243,0.8765328876532887,0.9490708101858379,0.9200609079939092,0.8370655081467245,0.8799156060042199,1.0,0.9478619052138095,0.9858740035314995,0.9125360912536097,0.9849780962445239,0.9890914994545748,0.908714390871439,0.9726185972618597,0.7388855652786086,0.9755543024445698,0.913218191321819,0.8988593101140688,0.9948349994835,0.0,0.8037501196249881,0.7011277551691635,0.99587319938098,0.9803668,0.9590193040980692,0.9347646032617697,0.7769335223066479,0.823455635308873
0.7974663101266842,0.8610691069465444,0.7200749000000003,0.8931184893118492,0.9173156165368764,0.8530611146938885,0.9178371041081445,0.7874403106279844,0.9997078,0.8658779134122089,0.8336740415814897,0.7238337723833781,0.7673434418358602,0.8330768916538439,0.768362376836238,0.9077091907709189,0.686809278297681,0.9544534045546597,0.5990480599048059,0.7212985278701473,0.9301515930151594,0.8037501196249881,0.0,0.4322266148339921,0.9214549882182479,0.8992424000000001,0.7715673228432677,0.7336639133168046,0.7759521224047878,0.8399710320057933
0.798330959666192,0.800543360108672,0.8477280619320158,0.8089572331350315,0.8985242949262151,0.7980160697024103,0.8420175684035139,0.7389133477826696,0.9994758998689749,0.8342757751413664,0.8132807000000005,0.7449976107491646,0.8054946027473017,0.8438987531696259,0.7373282080648725,0.9049744667410635,0.6717704999999999,0.9328596899289534,0.7021524957533736,0.7364103604615543,0.9064550672592736,0.7011277551691635,0.4322266148339921,0.0,0.8997534599013839,0.8796380699095182,0.8264880739732114,0.8081331616266323,0.7300227595034139,0.8013481900674099
0.949677989935598,0.7636040527208107,0.9007610751902695,0.7500868125303848,0.9162859958142998,0.9054777858216682,0.7600287520057506,0.6764578352915672,0.9955958988989748,0.8570752785612921,0.8127863,0.6688650841027795,0.9204184602092298,0.7523247256974175,0.8311616409065741,0.7329949065482173,0.9361809000000003,0.9571833935775091,0.8602648510926982,0.8273758741063809,0.25510623928718373,0.99587319938098,0.9214549882182479,0.8997534599013839,0.0,0.19853379963344978,0.9154363873154582,0.9025224805044957,0.8040436706065506,0.7092370854618543
0.9411609970580498,0.7635085881754293,0.8956073895607393,0.7550628510125704,0.8993696100630388,0.8850048000000003,0.7623404881170245,0.6839446841972343,0.9975576997557699,0.8237900999999999,0.7714684342797348,0.6473710294742062,0.9113036689562839,0.7694102654115393,0.8084394616878916,0.7751469550293911,0.9086416137037584,0.9460338,0.8426492685298533,0.8016747999999997,0.24583344916668992,0.9803668,0.8992424000000001,0.8796380699095182,0.19853379963344978,0.0,0.9072714999999999,0.8821762941088146,0.7565591000000003,0.7022129297787071
0.8151075092446243,0.8809234059538295,0.7551412000000003,0.8699770869977087,0.7387493522501296,0.7689565231043471,0.8448598077570093,0.8171044091447797,0.9935324,0.8307933169206684,0.8441612389596902,0.8194154819415481,0.7041555260388813,0.9272111963605597,0.6781478678147869,0.9251009925100995,0.753082661729335,0.878093812190619,0.7510119751011977,0.7955421204457874,0.9349627934962792,0.9590193040980692,0.7715673228432677,0.8264880739732114,0.9154363873154582,0.9072714999999999,0.0,0.20302973984851302,0.8034078196592176,0.8984348203130358
0.7772398000000005,0.8587424999999999,0.7245855862292795,0.8532310779846618,0.6760589485911579,0.7758763112061844,0.8380494999999999,0.8168084000000003,0.9929898996494949,0.8017780099111,0.8342567331486529,0.7964970694745606,0.699958109987433,0.8971281897128192,0.642261346339202,0.918205187730778,0.7151100569779886,0.8902589054870549,0.7194225579133842,0.7629678118516099,0.9204386880658028,0.9347646032617697,0.7336639133168046,0.8081331616266323,0.9025224805044957,0.8821762941088146,0.20302973984851302,0.0,0.7761591111920438,0.8888484166727376
0.8880701055964944,0.5375124231243789,0.7937078,0.6310497631049761,0.8735271252945747,0.7696378230362176,0.6352244182387796,0.6571055171447245,0.9964864,0.8156122184387783,0.8194642451339389,0.7092481709248176,0.8162872540718132,0.7898492894924636,0.6357293635729365,0.7832671783267179,0.7496285625928591,0.9308650069134993,0.7369790736979072,0.6605809339419069,0.7997073799707377,0.7769335223066479,0.7759521224047878,0.7300227595034139,0.8040436706065506,0.7565591000000003,0.8034078196592176,0.7761591111920438,0.0,0.7801635439672912
0.8925641161153822,0.9248124112781384,0.9275008072499192,0.9084326000000004,0.924622122613363,0.8296712340657529,0.8663917200412425,0.7747134337929849,0.9991823000817699,0.7824992435001515,0.7150147997448202,0.6358253,0.7593356639003498,0.7580743120962837,0.8185360000000002,0.8468047999999999,0.7178115987659408,0.9770582045883592,0.7862451999999999,0.7057477588504486,0.7376934999999993,0.823455635308873,0.8399710320057933,0.8013481900674099,0.7092370854618543,0.7022129297787071,0.8984348203130358,0.8888484166727376,0.7801635439672912,0.0
