Sample ID,Alpha Diversity (Shannon Index)
DC057,3.306309149258389
DC064,3.3609886874587964
DC073,3.46689181363585
DC074,3.589963320373545
FB003,2.4611770321549664
FB009,3.1950612772854554
FB018,1.4534282004718957
FB036,2.9989731444242365
FB043,2.931556615322785
FB054,2.293671594453953
FB076,1.0166355974062695
FB077,2.7182189278071793
FB082,3.013540397263029
FB169,3.607217632940039
FB186,0.5842852106237186
FB187,1.7556280695299264
FB190,3.1772904449511037
FB225,3.6684900955024795
FB237,3.468813340055293
FB247,3.1148643898088726
FB262,2.7726654768064534
FB275,3.5520756822192787
FB290,3.0805380423344007
FB306,3.425544480220416
FB313,3.3819443411711774
FB319,2.8173150675406076
FB336,2.0118649918730065
FB363,3.003912726191391
FB390,3.2076858592694
FB402,2.7196245977437687
