DC057,DC064,DC073,DC074,FB003,FB009,FB018,FB036,FB043,FB054,FB076,FB077,FB082,FB169,FB186,FB187,FB190,FB225,FB237,FB247,FB262,FB275,FB290,FB306,FB313,FB319,FB336,FB363,FB390,FB402
0.9620397056940441,0.8594849070257548,0.9701872940374588,0.9496826899365376,0.9283302964165147,0.9978492,1.0,0.9627096,0.9116026000000002,0.9979393998969702,0.0,0.8681926868192688,0.8878687887868788,0.977778195555639,1.0,1.0,0.9842140984214099,0.9520958071856288,0.8709861806479269,0.9859267978890194,0.8310067168993283,0.9477341895468376,0.8612557208116416,0.8316742915837145,0.8454349154565083,0.99158069915807,0.9106714044664297,0.9937583993758401,0.9897416010258397,0.9670604967060498
0.8878379056081045,0.8663642933182147,0.8681287604386281,0.8828793648638096,0.9228028884204333,0.9102136910213691,0.8579622928981144,0.94276939427694,0.9110611911061192,0.9524764928714742,0.8681926868192688,0.0,0.6658765331753067,0.8954775686432709,0.9799908959981795,0.9537339861201959,0.8556118711223742,0.8240937087953144,0.7440011360002837,0.9176201794050454,0.8613202999999996,0.8727626618287988,0.8351826082408697,0.7212397581859635,0.8039980000000004,0.9274284854856967,0.7834120891706043,0.9145050829010163,0.8791080000000001,0.8603633720726742
0.8769979061501044,0.8884479944223993,0.9097365729209721,0.9010733703220112,0.9299465894919884,0.9439230943923095,0.6558459827922992,0.920891192089119,0.7903361790336177,0.8348133752220062,0.8878687887868788,0.6658765331753067,0.0,0.9026236707871008,0.9800634960126992,0.8888663666599103,0.8697611739522348,0.7343249132837539,0.7483536370884095,0.7806690451672611,0.8489000000000001,0.7795844338753304,0.8338048083097599,0.7805626670844001,0.7748758999999998,0.9136548827309768,0.8780637939031899,0.8375371675074337,0.8848665999999998,0.9231761846352365
0.8951891947594602,0.8960471844070778,0.6290697516279004,0.6421113568445426,0.9350863837715958,0.848322069664414,0.9991879998782001,0.8876919775383956,0.8821817764363556,0.905761276440319,0.977778195555639,0.8954775686432709,0.9026236707871008,0.0,0.9990881997264598,1.0,0.7888707366612207,0.8782040939102049,0.8277764397217542,0.8984644644625625,0.8658336865833686,0.8729767491907001,0.9024512951225652,0.8327666581916646,0.8228887822888783,0.8626664587999375,0.9718026957704043,0.7756738327021495,0.6457237645723765,0.8480697544209264
0.99862440006878,0.9986546999327351,0.9993127997938398,0.9992752997825899,0.999395299909295,0.9993569999356999,0.9801834990091749,0.9993952999395299,0.9993569999356999,0.9955684993352749,1.0,0.9799908959981795,0.9800634960126992,0.9990881997264598,0.0,0.5561281668384501,0.99931359986272,0.99935700003215,0.9993135998284001,0.99935699983925,0.9993136000000001,0.9993569998070999,0.9989149000542549,0.998311299746695,0.9993569999999999,0.9874431974886395,1.0,0.9987171997434401,0.9990016,0.9993569998713999
0.9999295999964801,0.9994621999193304,1.0,1.0,1.0,1.0,0.7319098597864787,1.0,1.0,0.9962114990528748,1.0,0.9537339861201959,0.8888663666599103,1.0,0.5561281668384501,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996395999819798,0.9989976997494249,1.0,0.988189796456939,1.0,0.9994418998325701,0.9997262999726299,1.0
0.7858165107091742,0.8022715901135792,0.8772012631603789,0.7101363130408936,0.8119219717882957,0.8193028819302881,0.9252506962625349,0.8601765860176589,0.8319366831936684,0.8217092732563916,0.9842140984214099,0.8556118711223742,0.8697611739522348,0.7888707366612207,0.99931359986272,1.0,0.0,0.8207898089605097,0.5278668819667205,0.8355196588799148,0.7509135000000001,0.8256446476933942,0.5787014210649288,0.5728924359338652,0.7656470999999999,0.8583075716615142,0.9312836965641849,0.8068783613756725,0.6979885000000001,0.8175759635151927
0.8141768557469424,0.7793160441367903,0.8024149901207497,0.7750176887508841,0.8728188127181187,0.7883483317477503,0.975539004892199,0.8738501189224819,0.7975583303662502,0.8707318129268186,0.9520958071856288,0.8240937087953144,0.7343249132837539,0.8782040939102049,0.99935700003215,1.0,0.8207898089605097,0.0,0.7501863999999996,0.6150461999999997,0.8040292489926879,0.5116708755835437,0.7901891629432508,0.7033270296672967,0.7245385688653575,0.8038250098087493,0.800884539823092,0.8110600094469994,0.7948756512810875,0.8525269073736553
0.7006437999999996,0.7227940722794068,0.8224909378718281,0.6580711803249126,0.7880470576094113,0.7835776675366501,0.9394657939465794,0.7352867602930139,0.6630457494568622,0.8025839605167924,0.8709861806479269,0.7440011360002837,0.7483536370884095,0.8277764397217542,0.9993135998284001,1.0,0.5278668819667205,0.7501863999999996,0.0,0.6952342085702622,0.4318145715907285,0.6737246858036395,0.37252169999999996,0.4600326920065387,0.6448790822439544,0.8458390614597651,0.7390336739033674,0.7911183477795873,0.7788039889401994,0.7988367497091869
0.7823840999999998,0.7273993727399368,0.8950093632532771,0.7501048125366846,0.7947142589428517,0.7412041611806238,0.99588709958871,0.6454588468188271,0.6124398418659762,0.7209345441869089,0.9859267978890194,0.9176201794050454,0.7806690451672611,0.8984644644625625,0.99935699983925,1.0,0.8355196588799148,0.6150461999999997,0.6952342085702622,0.0,0.7044465852223292,0.3620871767305117,0.7145189000000001,0.7712150542430105,0.8121001906050099,0.8188709547177384,0.8801789880178987,0.7321402330350583,0.8034132901706648,0.9175194793798702
0.756549460862635,0.6716869492469574,0.8429627842962782,0.7328272732827275,0.7077873146106343,0.7813072218692775,0.9884688017296798,0.7192116280788377,0.6180983381901666,0.8657516067124197,0.8310067168993283,0.8613202999999996,0.8489000000000001,0.8658336865833686,0.9993136000000001,1.0,0.7509135000000001,0.8040292489926879,0.4318145715907285,0.7044465852223292,0.0,0.6786813678681365,0.34375476406130895,0.5439483228025841,0.6720976655804669,0.8583399999999999,0.7390256391461544,0.8444884,0.8390126321974735,0.8427366000000001
0.7572342878617142,0.7324906598735981,0.7943714177485671,0.6782868713147484,0.8308756577189144,0.8121126624225322,0.9919804987970747,0.6710680342136068,0.6303888260777648,0.8041029510257383,0.9477341895468376,0.8727626618287988,0.7795844338753304,0.8729767491907001,0.9993569998070999,1.0,0.8256446476933942,0.5116708755835437,0.6737246858036395,0.3620871767305117,0.6786813678681365,0.0,0.6958647847932391,0.7598521399630356,0.7460307746030775,0.8251579475473845,0.8559201783880269,0.7318383195514963,0.768881376888138,0.8618707585612281
0.6846016946194915,0.6165214766957043,0.8730288936514446,0.7073407853670391,0.7165906283409368,0.7498661375200792,0.9641570071685988,0.6874725468791183,0.5495079675738045,0.8061953193804685,0.8612557208116416,0.8351826082408697,0.8338048083097599,0.9024512951225652,0.9989149000542549,0.9996395999819798,0.5787014210649288,0.7901891629432508,0.37252169999999996,0.7145189000000001,0.34375476406130895,0.6958647847932391,0.0,0.5040588495941153,0.6681095829726038,0.8272817086359147,0.8494583301083339,0.7873270106336501,0.7859350535162366,0.8165752091712398
0.7629228237077177,0.7609882999999995,0.8545911636477912,0.759849139962285,0.7989122798912281,0.7820206891010345,0.9704759,0.7865820893291043,0.7454539872726991,0.8639297863929782,0.8316742915837145,0.7212397581859635,0.7805626670844001,0.8327666581916646,0.998311299746695,0.9989976997494249,0.5728924359338652,0.7033270296672967,0.4600326920065387,0.7712150542430105,0.5439483228025841,0.7598521399630356,0.5040588495941153,0.0,0.662351016882449,0.8516555777483368,0.7411267000000001,0.8015867702380152,0.7481225125938739,0.800473570071035
0.6869139782715055,0.7571087364336893,0.7733911773391178,0.7562418756241873,0.8413747079312649,0.7487639251236078,0.9788394031740895,0.9013544098645587,0.8078954192104582,0.8766928061653598,0.8454349154565083,0.8039980000000004,0.7748758999999998,0.8228887822888783,0.9993569999999999,1.0,0.7656470999999999,0.7245385688653575,0.6448790822439544,0.8121001906050099,0.6720976655804669,0.7460307746030775,0.6681095829726038,0.662351016882449,0.0,0.46188720000000016,0.8417611237358315,0.8141395000000007,0.7555434488913101,0.5954974999999997
0.702663214866839,0.8625530931276545,0.8470690541207161,0.8392035517610653,0.8784828817724322,0.6718798671879863,1.0,0.8954420895442089,0.8721408872140888,0.8474529771179468,0.99158069915807,0.9274284854856967,0.9136548827309768,0.8626664587999375,0.9874431974886395,0.988189796456939,0.8583075716615142,0.8038250098087493,0.8458390614597651,0.8188709547177384,0.8583399999999999,0.8251579475473845,0.8272817086359147,0.8516555777483368,0.46188720000000016,0.0,0.9654137982706898,0.8075221615044325,0.8044464000000001,0.4536743907348783
0.9218310156337972,0.9721956027804397,0.9416856912528536,0.9192868878930335,0.8571414999999999,0.97432420128379,1.0,0.8032267098386645,0.8799156060042199,0.9838091,0.9106714044664297,0.7834120891706043,0.8780637939031899,0.9718026957704043,1.0,1.0,0.9312836965641849,0.800884539823092,0.7390336739033674,0.8801789880178987,0.7390256391461544,0.8559201783880269,0.8494583301083339,0.7411267000000001,0.8417611237358315,0.9654137982706898,0.0,0.98445519922276,0.9543529068470642,0.9459017972950897
0.8138049093097547,0.8468794923439747,0.7733370320011094,0.77884103365231,0.873002880950432,0.7384065738406574,1.0,0.9165526916552692,0.8055048805504877,0.7823677673551649,0.9937583993758401,0.9145050829010163,0.8375371675074337,0.7756738327021495,0.9987171997434401,0.9994418998325701,0.8068783613756725,0.8110600094469994,0.7911183477795873,0.7321402330350583,0.8444884,0.7318383195514963,0.7873270106336501,0.8015867702380152,0.8141395000000007,0.8075221615044325,0.98445519922276,0.0,0.37181889999999995,0.8621197724239547
0.8147458463135386,0.7903967314404897,0.7347934734793475,0.6796814679681473,0.8815981059200949,0.7827801217219876,0.9960197005970448,0.8894099110590089,0.8395593160440683,0.8175469091226548,0.9897416010258397,0.8791080000000001,0.8848665999999998,0.6457237645723765,0.9990016,0.9997262999726299,0.6979885000000001,0.7948756512810875,0.7788039889401994,0.8034132901706648,0.8390126321974735,0.768881376888138,0.7859350535162366,0.7481225125938739,0.7555434488913101,0.8044464000000001,0.9543529068470642,0.37181889999999995,0.0,0.8254033000000002
0.6954207152289644,0.8651985932599298,0.8020411406123424,0.8585636575690976,0.9105388865808329,0.8775825877582593,0.9926988996349451,0.9501766950176693,0.9304981930498198,0.9515482927322441,0.9670604967060498,0.8603633720726742,0.9231761846352365,0.8480697544209264,0.9993569998713999,1.0,0.8175759635151927,0.8525269073736553,0.7988367497091869,0.9175194793798702,0.8427366000000001,0.8618707585612281,0.8165752091712398,0.800473570071035,0.5954974999999997,0.4536743907348783,0.9459017972950897,0.8621197724239547,0.8254033000000002,0.0
