Sample ID,Alpha Diversity (Shannon Index)
DC054,3.234745559405818
DC055,3.479978719028077
DC056,3.534488579272457
DC058,3.8299440289878595
DC064,3.3609886874587964
DC080,3.3889210383367083
DC081,3.7935164461856576
DC083,3.6273804649709205
FB003,2.4611770321549664
FB031,2.686337358302933
FB072,2.9110137325705443
FB082,3.013540397263029
FB091,2.004871971108294
FB094,1.2581449723588334
FB110,3.616514068991538
FB111,2.5376291307969323
FB150,3.5458970174157907
FB176,3.4091424989586647
FB180,3.4106685121772866
FB185,1.2805098707934461
FB190,3.1772904449511037
FB225,3.6684900955024795
FB275,3.5520756822192787
FB277,3.510594053359588
FB290,3.0805380423344007
FB314,3.334283484040341
FB325,2.4629957002655014
FB355,3.1714599679342714
FB414,3.3747261545754546
FB444,3.4011130368834728
