Sample ID,Alpha Diversity (Shannon Index)
DC077,3.6513416585570457
DC079,3.5265073134188336
DC094,3.156991155670073
FB057,1.5403784628393407
FB072,2.9110137325705443
FB105,0.8604534588384471
FB109,3.575772442460789
FB133,3.0461964571614315
FB139,3.8800475739760136
FB140,2.9496649790494303
FB165,3.4968680802243086
FB170,2.720168564163103
FB171,3.513192536387899
FB190,3.1772904449511037
FB196,2.2396555251866928
FB211,0.9055292447812674
FB225,3.6684900955024795
FB229,2.9222034737128224
FB242,3.312857368253425
FB246,3.099100364338798
FB247,3.1148643898088726
FB262,2.7726654768064534
FB290,3.0805380423344007
FB301,3.512202561999742
FB306,3.425544480220416
FB311,3.466940786381885
FB367,2.48947309408786
FB385,3.1495198885333235
FB418,3.1357250551580984
FB427,3.321771041275317
