DC029,DC032,DC059,DC060,DC061,DC062,DC074,DC102,FB003,FB049,FB058,FB062,FB064,FB088,FB126,FB150,FB152,FB199,FB219,FB220,FB221,FB223,FB224,FB244,FB259,FB267,FB300,FB318,FB344,FB384
0.0,0.6115451999999998,0.8655994731198949,0.8738939810840968,0.9403860910579137,0.8864056432028214,0.7697060309118093,0.7803155999999999,0.9179310876896632,0.7905555104722243,0.8281068656213734,0.9859001978850298,0.9645160946774143,0.7667065766706576,0.9093238773309689,0.789268789463439,0.8440921766138262,0.7645310235468977,0.9074967,0.8891015944550796,0.967126890138067,0.8826323706580923,0.9726164931541234,0.9739936013003196,0.9852038985203898,0.9575888957588896,0.8782176060891196,0.9237162038141898,0.7683676305102896,0.8690043934502195
0.6115451999999998,0.0,0.8377880000000004,0.8472455076377243,0.8750552062472394,0.7787761336328396,0.7660575766057577,0.8919505216098955,0.8274216086289192,0.8511379372155157,0.8957847999999998,0.998767300061635,0.8642436067878193,0.8941654105834587,0.7718526885926347,0.8319685252047213,0.7827651108617443,0.8399273480217954,0.869557326088535,0.8055032291745154,0.8595147859514782,0.7921330896066546,0.8641276932063852,0.8538305365423662,0.8500524149947584,0.8299887170011284,0.8340821414794647,0.8232685441828638,0.815495381549538,0.7945979308103104
0.8655994731198949,0.8377880000000004,0.0,0.2397820859673129,0.4527209179081378,0.3595531797765902,0.7826432347929712,0.8223051000000001,0.7444133616620044,0.8676075066196248,0.9274831854966372,0.9935323990298598,0.9232635884895384,0.8381974838197489,0.8152883538220882,0.7652478882623941,0.7488710623306597,0.7729327227067275,0.8210260000000004,0.78957158947858,0.9302046790614038,0.8678818669704671,0.9315812828953208,0.8862501056874948,0.9097683909768396,0.9179253917925394,0.8482452075877392,0.8832256058387196,0.8470904541271367,0.825858491292925
0.8738939810840968,0.8472455076377243,0.2397820859673129,0.0,0.31688553168855305,0.37870842041878927,0.8050697512674374,0.8170870091456494,0.7563859756385974,0.8717637128236284,0.9199485879922882,0.9935323993532399,0.9327897932789797,0.838125091906255,0.8530225706045141,0.8114585000000002,0.7893720789372076,0.8101877284718407,0.8198380090080992,0.8230861999999998,0.9415588853897215,0.8872936774587349,0.9315967863193573,0.891300610869939,0.9097524954876247,0.91031819551591,0.8606924139307585,0.8846478115352187,0.8518564629641154,0.8646047999999996
0.9403860910579137,0.8750552062472394,0.4527209179081378,0.31688553168855305,0.0,0.49566047304721317,0.8744061686015421,0.8702475064876248,0.7576647757664772,0.9057352094264788,0.9433484915022737,0.9981736998173699,0.9288891928889191,0.8853149942657501,0.881719076343815,0.8769525999999997,0.8482101848210183,0.8530002220499662,0.7516333124183342,0.8800415000000001,0.9452570863142714,0.9205969841193968,0.9404417880883577,0.9059154094084592,0.9100788955039448,0.9314083965704196,0.909908509009149,0.9265931073406892,0.8859461714865433,0.9130809999999999
0.8864056432028214,0.7787761336328396,0.3595531797765902,0.37870842041878927,0.49566047304721317,0.0,0.7781503668902194,0.8291848487554551,0.6897590603915769,0.8423449605862401,0.8978248489124249,0.9937137971712088,0.8460000307000138,0.8511508404603361,0.7810286795657732,0.7109903988466391,0.7320377794170003,0.8096844619368923,0.8208836462650936,0.7412472094365226,0.8628784177270504,0.8266687046677871,0.8499608174784493,0.7851194462798612,0.8344311337724538,0.8339202335680934,0.8358259589564899,0.8528149632037406,0.8074757844854703,0.8063174322111011
0.7697060309118093,0.7660575766057577,0.7826432347929712,0.8050697512674374,0.8744061686015421,0.7781503668902194,0.0,0.7478874747887475,0.766761741690435,0.7816557890827895,0.7906800372040109,0.9966519991629997,0.8734688683672173,0.8018862603772521,0.6385555734944507,0.78940686841103,0.7462520365630093,0.7753990999999993,0.8796791879679187,0.7635547645332146,0.8100312240124898,0.7742008209702878,0.8383497434224104,0.7890765894538294,0.716848043369609,0.7349625469925096,0.791477489573874,0.748034887401744,0.7097497838999138,0.7169930575489589
0.7803155999999999,0.8919505216098955,0.8223051000000001,0.8170870091456494,0.8702475064876248,0.8291848487554551,0.7478874747887475,0.0,0.9469259026537048,0.7858725535318615,0.8770401000000003,0.99353240032338,0.95364740231763,0.728119327188067,0.8685778934288944,0.7599398360090239,0.8413185079340746,0.7884946634516014,0.901274319745136,0.8625721206141819,0.9463408946340893,0.8966724948336245,0.9402212970110647,0.9586067103483221,0.9649539035046094,0.933607606639239,0.8889680277579931,0.9316645170838705,0.7134841713484174,0.9091135136329733
0.9179310876896632,0.8274216086289192,0.7444133616620044,0.7563859756385974,0.7576647757664772,0.6897590603915769,0.766761741690435,0.9469259026537048,0.0,0.8618645138135484,0.8326957749043662,1.0,0.897196789719679,0.8921120946056047,0.7985830597166123,0.8688948,0.8168564816856481,0.8659402201089669,0.8793675060316244,0.8037505,0.7603154400788605,0.8197758639551729,0.6452779290555859,0.6729307327069265,0.7707246885362342,0.7242263862113196,0.9015174098482592,0.7525281247471873,0.8112149528037385,0.6456614
0.7905555104722243,0.8511379372155157,0.8676075066196248,0.8717637128236284,0.9057352094264788,0.8423449605862401,0.7816557890827895,0.7858725535318615,0.8618645138135484,0.0,0.7985841100707944,0.9966785003321499,0.9409234059076592,0.7245962413105639,0.8536242000000002,0.7284749543050089,0.8309092169090782,0.7640414825854807,0.9146324213418945,0.8086552382689519,0.8727414936370747,0.8301709000000003,0.8562935999999999,0.8879241336227598,0.9481346077798087,0.8704170194374466,0.7568213729535884,0.7870853638743908,0.6272203813610193,0.8632126273574742
