DC077,DC079,DC090,DC091,DC092,FB014,FB031,FB054,FB076,FB079,FB103,FB196,FB201,FB224,FB227,FB232,FB244,FB299,FB300,FB318,FB331,FB347,FB369,FB376,FB384,FB411,FB418,FB427,FB433,FB446
0.785975810701209,0.7809882095058942,0.8413741158625884,0.822769262030758,0.8116158282576255,0.8490597301880536,0.8609958139004191,0.8815932177610173,0.9468892106221578,0.8181665181833486,0.0,0.8973937051303149,0.6317338288931607,0.9192419040379048,0.8197057180294286,0.9163508083649189,0.9163908292632091,0.9377490124501975,0.8644870474295334,0.8690629458279694,0.9854284007285801,0.8895360276159927,0.9051992047400402,0.8336740415814897,0.7992588501852874,0.9158939336424268,0.8441612389596902,0.8342567331486529,0.855428836142791,0.8758821310294672
0.7693952308185688,0.9062879140568131,0.7926346481586616,0.9190281000000006,0.834394966878993,0.5512314326847151,0.8991454747863689,0.47936239587247925,0.99993279998992,0.9145474786368698,0.8973937051303149,0.0,0.9483741000000003,0.5477173643152095,0.8116699529174884,0.8943220735805186,0.7060174000000004,0.8536621780493265,0.8327117999999997,0.6740943999999998,0.9803188940956683,0.8127971812797183,0.8457445537233668,0.9077091907709189,0.6350777635077766,0.5157584242120787,0.9251009925100995,0.918205187730778,0.9211452921145293,0.9112212911221294
0.8187182,0.7890922949084679,0.8561634071918299,0.7749096675270999,0.7775139222486076,0.8418744237188361,0.8971833051408349,0.902753409724659,0.9518435072234741,0.8520227073988648,0.6317338288931607,0.9483741000000003,0.0,0.9155068000000001,0.7970606101469695,0.9254685037265749,0.9086298274110525,0.8652097202185423,0.8692454392263683,0.9109567267129818,0.9702452999999998,0.8537939292412147,0.8606482999999998,0.8351093329781338,0.8831679233664155,0.9174660288868899,0.7922975415404918,0.7554255366861693,0.8104826379034725,0.7736954452609115
0.7938086381425911,0.9142623128606531,0.8488774622193659,0.9221802,0.7952413590482716,0.8163442724516409,0.822673455668364,0.5917293183458637,0.9926155988923399,0.8975096743774187,0.9192419040379048,0.5477173643152095,0.9155068000000001,0.0,0.753485338371335,0.9200690800172705,0.7546241000000002,0.8786170817925623,0.8771780000000002,0.7409234000000001,0.955166686550006,0.8329336832933681,0.8897032669109799,0.911444891144489,0.663846066384607,0.5844824207758788,0.8834841883484188,0.8845466826820025,0.8251854825185484,0.8570628857062887
0.7685502421375603,0.8215505356898931,0.871188174237635,0.8748857062557147,0.7422636613395492,0.787218978721898,0.851928670385734,0.7665018649752798,0.9660041966004195,0.8436390687278137,0.8197057180294286,0.8116699529174884,0.7970606101469695,0.753485338371335,0.0,0.8376634675326938,0.7825450108727494,0.692947469294747,0.8617388069130599,0.8377608081119596,0.9089162772290695,0.8288655914432798,0.7528273382068346,0.8511019925550997,0.83482059174103,0.7465171253482874,0.7756780887839038,0.7117779711777968,0.7530961876548092,0.7302903865145196
0.9014466753616688,0.9070863185827365,0.8987096797419359,0.9171655041417245,0.8729940809491123,0.8993757899375787,0.9426262885252575,0.9095182864277431,0.99963659996366,0.8549898709979746,0.9163508083649189,0.8943220735805186,0.9254685037265749,0.9200690800172705,0.8376634675326938,0.0,0.7752729112363544,0.8629855862985585,0.93912660304367,0.9309641034517948,0.9802940950735237,0.8716708935835443,0.8524134631033663,0.8892843944642199,0.9427531971376597,0.9045366095463392,0.9260053963002698,0.9049780904978092,0.8734796936739846,0.8621897931094896
0.8145329999999998,0.9153583380887477,0.6900824154958792,0.8065345580396325,0.8494740150525983,0.6622552506617124,0.8953834052308296,0.6694483330551668,0.9912954013056897,0.898737905063105,0.9163908292632091,0.7060174000000004,0.9086298274110525,0.7546241000000002,0.7825450108727494,0.7752729112363544,0.0,0.7563617365457397,0.8591928422421475,0.7852123644362905,0.9766717,0.6113322777335446,0.8230112999999998,0.8790530241893951,0.7771623445675312,0.8076174673338867,0.873470625305875,0.8990165151475225,0.8594138281172347,0.8978178204364362
0.918568387785258,0.9250009224997233,0.8221092822109279,0.8959347156097927,0.7373726868686341,0.9126314,0.9393153939315394,0.8814449940722495,1.0,0.8949311894931188,0.9377490124501975,0.8536621780493265,0.8652097202185423,0.8786170817925623,0.692947469294747,0.8629855862985585,0.7563617365457397,0.0,0.9495589075661642,0.9283006107549086,0.8786491817973772,0.4424360278781984,0.5149634272445142,0.8913785054310749,0.9327036033648198,0.8771110245777951,0.8656225067188748,0.7953408999999999,0.6199219190039039,0.7475429126228544
0.8197046,0.8223702799333736,0.7627549118622546,0.8030066590980021,0.8318289168171082,0.864095320385702,0.7860993106950341,0.8969271103072888,0.9433494084975887,0.7886060105696995,0.8644870474295334,0.8327117999999997,0.8692454392263683,0.8771780000000002,0.8617388069130599,0.93912660304367,0.8591928422421475,0.9495589075661642,0.0,0.386912583926225,0.967486,0.928181414363717,0.8936929000000002,0.827017634596473,0.6093330781333843,0.8472732534543613,0.8974510205097955,0.8905409164188626,0.8936042212791555,0.8831970233605951
0.7548918999999997,0.8587456635644511,0.7200912139954393,0.8358444492466653,0.7912389208761079,0.813009828048526,0.7736350113182495,0.7645186235481379,0.9673061049040841,0.8278697086065145,0.8690629458279694,0.6740943999999998,0.9109567267129818,0.7409234000000001,0.8377608081119596,0.9309641034517948,0.7852123644362905,0.9283006107549086,0.386912583926225,0.0,0.9770257999999999,0.8900054219989156,0.8901616000000001,0.8427069314586139,0.4512532097493582,0.6776514128220053,0.9228775154244965,0.9179503123074527,0.9168196166360765,0.9016615196676961
0.9787076936123081,0.9696138045579293,0.9715203928800982,0.9667890000000001,0.8899954779990954,0.9907766986165047,0.9768058942014735,0.9896070979214197,0.994192899128935,0.9684696921174232,0.9854284007285801,0.9803188940956683,0.9702452999999998,0.955166686550006,0.9089162772290695,0.9802940950735237,0.9766717,0.8786491817973772,0.967486,0.9770257999999999,0.0,0.9629507962950795,0.9168951750685526,0.9203835920383593,0.97858479785848,0.94593700270315,0.9395126939512696,0.9090318863547833,0.8347395834739584,0.8943854894385489
0.9016488901648888,0.9257240259965912,0.7411618870580943,0.8884248223150354,0.7552847,0.8693584065320796,0.9032048951602448,0.8304059000000001,0.9936503003174849,0.8789942939497146,0.8895360276159927,0.8127971812797183,0.8537939292412147,0.8329336832933681,0.8288655914432798,0.8716708935835443,0.6113322777335446,0.4424360278781984,0.928181414363717,0.8900054219989156,0.9629507962950795,0.0,0.6525179652517963,0.8391810160818982,0.8411726158827384,0.8538907365273161,0.8936547106345284,0.8699034065048296,0.6620821337917862,0.8301058169894183
0.9054798716439617,0.8881340167798979,0.8655998663999667,0.8760469999999999,0.8184295636859126,0.9110270866540633,0.900640275160069,0.9076071815214359,0.9812128971819343,0.8559635639908909,0.9051992047400402,0.8457445537233668,0.8606482999999998,0.8897032669109799,0.7528273382068346,0.8524134631033663,0.8230112999999998,0.5149634272445142,0.8936929000000002,0.8901616000000001,0.9168951750685526,0.6525179652517963,0.0,0.824729082472909,0.8869946886994693,0.859319507034024,0.7981118798111878,0.7492148623822293,0.6903185690318575,0.7403840740384073
0.8264371826437178,0.7414408904956883,0.7517958875897945,0.8200271359945729,0.7969895000000002,0.8661652066917398,0.7221513861075696,0.8995991,0.8473695076315245,0.7236334861816753,0.8336740415814897,0.9077091907709189,0.8351093329781338,0.911444891144489,0.8511019925550997,0.8892843944642199,0.8790530241893951,0.8913785054310749,0.827017634596473,0.8427069314586139,0.9203835920383593,0.8391810160818982,0.824729082472909,0.0,0.7278099272190076,0.8963005259248689,0.7715673228432677,0.7336639133168046,0.7301594269840571,0.8545235145476489
0.7107262710726264,0.7888385739064985,0.6163059808152994,0.7201100559779887,0.7416847,0.7788359110582044,0.7004172850208642,0.7004976999999999,0.8709167064541646,0.7472199873609995,0.7992588501852874,0.6350777635077766,0.8831679233664155,0.663846066384607,0.83482059174103,0.9427531971376597,0.7771623445675312,0.9327036033648198,0.6093330781333843,0.4512532097493582,0.97858479785848,0.8411726158827384,0.8869946886994693,0.7278099272190076,0.0,0.6239262940184261,0.8171948182805181,0.8023890098805498,0.8320135167986481,0.889719111028089
0.7487091125645442,0.8456473771763112,0.7607667239233278,0.8495955526415565,0.6773513483972972,0.7351125529774897,0.897110910288909,0.6429818535527214,0.9731936053612791,0.9105706089429393,0.9158939336424268,0.5157584242120787,0.9174660288868899,0.5844824207758788,0.7465171253482874,0.9045366095463392,0.8076174673338867,0.8771110245777951,0.8472732534543613,0.6776514128220053,0.94593700270315,0.8538907365273161,0.859319507034024,0.8963005259248689,0.6239262940184261,0.0,0.8303119424220138,0.8158095368380927,0.8627880343029914,0.716013170996707
0.8553142855314286,0.7687440809395713,0.8230367911518396,0.7690065461986901,0.7483726999999998,0.9277871036106444,0.82237699111885,0.932461,0.8746057062697147,0.8136841906842096,0.8441612389596902,0.9251009925100995,0.7922975415404918,0.8834841883484188,0.7756780887839038,0.9260053963002698,0.873470625305875,0.8656225067188748,0.8974510205097955,0.9228775154244965,0.9395126939512696,0.8936547106345284,0.7981118798111878,0.7715673228432677,0.8171948182805181,0.8303119424220138,0.0,0.20302973984851302,0.7201995279800474,0.5789199421080058
0.8343748751562314,0.7444815766555269,0.8059559805955981,0.7877260318410949,0.687425284371264,0.9171324,0.7918564791856482,0.927493296374665,0.8726974999999999,0.7873114787311478,0.8342567331486529,0.918205187730778,0.7554255366861693,0.8845466826820025,0.7117779711777968,0.9049780904978092,0.8990165151475225,0.7953408999999999,0.8905409164188626,0.9179503123074527,0.9090318863547833,0.8699034065048296,0.7492148623822293,0.7336639133168046,0.8023890098805498,0.8158095368380927,0.20302973984851302,0.0,0.6674162166291889,0.562453421877329
0.9029455902945592,0.869388745713939,0.8510337925516898,0.8694596261080745,0.7740743,0.9159809042009548,0.7744490887224541,0.8855443999999998,0.8740318062984098,0.7561133878056695,0.855428836142791,0.9211452921145293,0.8104826379034725,0.8251854825185484,0.7530961876548092,0.8734796936739846,0.8594138281172347,0.6199219190039039,0.8936042212791555,0.9168196166360765,0.8347395834739584,0.6620821337917862,0.6903185690318575,0.7301594269840571,0.8320135167986481,0.8627880343029914,0.7201995279800474,0.6674162166291889,0.0,0.7644701235529876
0.8284281828428183,0.7916456729240147,0.8770498938524948,0.8164020367195927,0.6362764999999997,0.8972695051365249,0.906115095305755,0.9014396999999998,0.9746973012651348,0.8536182926809149,0.8758821310294672,0.9112212911221294,0.7736954452609115,0.8570628857062887,0.7302903865145196,0.8621897931094896,0.8978178204364362,0.7475429126228544,0.8831970233605951,0.9016615196676961,0.8943854894385489,0.8301058169894183,0.7403840740384073,0.8545235145476489,0.889719111028089,0.716013170996707,0.5789199421080058,0.562453421877329,0.7644701235529876,0.0
