DC027,DC029,DC033,DC077,DC080,DC081,DC082,DC092,FB048,FB054,FB163,FB185,FB194,FB232,FB240,FB276,FB300,FB314,FB319,FB321,FB336,FB360,FB376,FB380,FB384,FB389,FB391,FB412,FB437,FB438
0.0,0.5746211361931705,0.3655804365580435,0.7139566427913282,0.8222813111406553,0.8085714000000003,0.870464087046409,0.8197090819709083,0.8285824828582484,0.8940750894075091,0.9190287121456934,0.99772879977288,0.9394970999999999,0.8300897745134663,0.871962967990742,0.8140325907016295,0.8787698121230184,0.9160971000000002,0.7096190564428579,0.8331303083434849,0.9971746,0.8426794528038357,0.8917907999999998,0.8742155188676721,0.8709308000000003,0.8996476749119183,0.9771495,0.9204391039780451,0.9677424967742497,0.7270238727023876
0.5746211361931705,0.0,0.7589108638366301,0.7251359312839826,0.9216003568801963,0.8557172927858654,0.7680927652139148,0.7994790699218606,0.8835983825397573,0.9627140944071139,0.9078236092176392,0.999666499949975,0.9019054950952748,0.9152501830500365,0.7763714329114302,0.9299102929910293,0.8782176060891196,0.9294944964747248,0.8688016737603347,0.8166978999999999,0.9550687977534399,0.9134420697047246,0.8038995901949794,0.9534567046543294,0.8690043934502195,0.8079166423749927,0.8989563949478193,0.8263488000000002,0.9834610975191648,0.7911936686790504
0.3655804365580435,0.7589108638366301,0.0,0.6540473308094659,0.7360269680134834,0.7331303999999998,0.8601875860187584,0.7180644718064471,0.7833426783342676,0.7645353764535382,0.8619862207020672,0.9992677999267799,0.8707288000000001,0.7971024695653706,0.8738456684614172,0.8357354917867748,0.8393723160627684,0.7775784000000001,0.6658691498803725,0.7401280129935998,0.9951192999999999,0.6927482078244621,0.8593248000000001,0.7090004436499335,0.7217215000000002,0.8715167678791923,0.9624378,0.9011545049422744,0.9248688924868892,0.6830586683058666
0.7139566427913282,0.7251359312839826,0.6540473308094659,0.0,0.7120660272396161,0.6352115635211555,0.6053840210768043,0.6741974348394865,0.7368080473616095,0.7256625451325089,0.8765770061711498,1.0,0.8689886868988683,0.9014466753616688,0.7509987128495497,0.9726195958929393,0.8197046,0.8009154800915478,0.8227918556979635,0.7836980891849045,0.9749666974966699,0.6734532693813075,0.8264371826437178,0.7166154141692292,0.7107262710726264,0.8348166421858241,0.8532442853244278,0.7534049876702494,0.9563873912774785,0.8179193635838725
0.8222813111406553,0.9216003568801963,0.7360269680134834,0.7120660272396161,0.0,0.27170580868232336,0.5951154975577493,0.7472954736477365,0.8672660336330166,0.8502465251232625,0.9404023851005963,0.9853982926991462,0.9233078693231478,0.902819946550971,0.8218222841844853,0.9827439922347964,0.856352756905827,0.5972339388935758,0.890913440002392,0.851793948127882,0.8142546257018503,0.7252050076435053,0.7858456143382462,0.5942201985550497,0.7622009048803623,0.7622446454590198,0.9454980781992314,0.8751375562981445,0.8319102159551077,0.854345727172864
0.8085714000000003,0.8557172927858654,0.7331303999999998,0.6352115635211555,0.27170580868232336,0.0,0.44119910000000007,0.6816095999999997,0.8692182000000002,0.8589567000000001,0.9251782187054449,0.9773464999999999,0.8652422134757786,0.9043215952160798,0.7274779591216939,0.9753405012329748,0.8148985370202929,0.6364337363566259,0.8763330938166546,0.8047094292935855,0.8555017144498286,0.6839606367921269,0.7413765258623481,0.7025253743686566,0.703346529665347,0.6990960548644086,0.8847409115259091,0.8282854257571862,0.8927166999999999,0.8080363000000002
0.870464087046409,0.7680927652139148,0.8601875860187584,0.6053840210768043,0.5951154975577493,0.44119910000000007,0.0,0.7285555728555569,0.9338812933881294,0.9263404926340496,0.9314510102823486,0.9933555993355601,0.8219732,0.9162149874322479,0.6774197193549301,0.9907012995350648,0.8049582195041781,0.7337957999999999,0.8948956842343522,0.8095379095231044,0.8289246,0.7460627238188169,0.7149186000000001,0.812461328130801,0.7732506,0.6612230153057538,0.8070523000000001,0.7486130125693495,0.9182204918220491,0.8329607832960781
0.8197090819709083,0.7994790699218606,0.7180644718064471,0.6741974348394865,0.7472954736477365,0.6816095999999997,0.7285555728555569,0.0,0.8905236890523685,0.8745009874500989,0.9027200145919976,0.9922107992210799,0.8437309000000003,0.8729940809491123,0.6869481217370303,0.96566019828301,0.8318289168171082,0.7779898000000003,0.6720033508005021,0.6801137159943136,0.9672654999999998,0.7167471150241348,0.7969895000000002,0.7577406363389042,0.7416847,0.8139221534805383,0.849784,0.7979428101028596,0.9411545941154593,0.7052494705249468
0.8285824828582484,0.8835983825397573,0.7833426783342676,0.7368080473616095,0.8672660336330166,0.8692182000000002,0.9338812933881294,0.8905236890523685,0.0,0.44092264409226445,0.8228464265730361,0.900324790032479,0.8098198999999996,0.9171696875754534,0.9129209782302443,0.9003247950162396,0.9032387096761291,0.8762838,0.8878316831747528,0.8678909066054543,0.9989807999999999,0.7315415194624556,0.9229794999999998,0.7156390426541436,0.7274042000000003,0.9156319789079946,0.9781182999999999,0.948061502596925,0.9621504962150497,0.8846944884694484
0.8940750894075091,0.9627140944071139,0.7645353764535382,0.7256625451325089,0.8502465251232625,0.8589567000000001,0.9263404926340496,0.8745009874500989,0.44092264409226445,0.0,0.8859575171063726,0.99621149962115,0.8840996000000002,0.9095182864277431,0.9160685790171443,0.996211499810575,0.8969271103072888,0.7945601,0.8474529771179468,0.8214515089274247,0.9838091,0.7175113152533945,0.8995991,0.5391976691203499,0.7004976999999999,0.9166531791632948,0.9791331,0.9320017033999146,0.9358834935883493,0.8702364870236488
