Sample ID,Alpha Diversity (Shannon Index)
DC027,2.72438163073632
DC029,3.049016124976869
DC033,3.16190788815787
DC077,3.6513416585570457
DC080,3.3889210383367083
DC081,3.7935164461856576
DC082,3.6044275289105556
DC092,3.6585987439623713
FB048,2.3889447171408627
FB054,2.293671594453953
FB163,2.418371201120834
FB185,1.2805098707934461
FB194,2.9138872054962257
FB232,2.9087521545992017
FB240,3.3389065003212917
FB276,0.376938352501109
FB300,2.8348896368429837
FB314,3.334283484040341
FB319,2.8173150675406076
FB321,3.372268303019418
FB336,2.0118649918730065
FB360,3.281651614371361
FB376,3.2373981179922557
FB380,3.0213957587895637
FB384,3.036679720395261
FB389,3.4280801097508693
FB391,2.770906142112275
FB412,3.142241895852618
FB437,1.5789560209249522
FB438,3.3376703495438176
