Sample ID,Alpha Diversity (Shannon Index)
DC047,3.3618179139769904
DC048,2.8589793230910137
DC051,3.2462843912528894
DC054,3.234745559405818
DC058,3.8299440289878595
DC059,3.5460114526370727
DC064,3.3609886874587964
DC080,3.3889210383367083
FB003,2.4611770321549664
FB026,1.7029435708933305
FB054,2.293671594453953
FB156,3.472236344612336
FB159,3.7341115296564618
FB166,2.5014375316413346
FB171,3.513192536387899
FB196,2.2396555251866928
FB213,3.389180086026147
FB247,3.1148643898088726
FB259,2.7831687869033677
FB266,3.5549203038914965
FB285,2.5952720403418175
FB302,3.4358878215604802
FB323,3.337741445169079
FB325,2.4629957002655014
FB355,3.1714599679342714
FB376,3.2373981179922557
FB389,3.4280801097508693
FB414,3.3747261545754546
FB422,3.363516168991374
FB435,2.0029504382210126
