DC047,DC048,DC051,DC054,DC058,DC059,DC064,DC080,FB003,FB026,FB054,FB156,FB159,FB166,FB171,FB196,FB213,FB247,FB259,FB266,FB285,FB302,FB323,FB325,FB355,FB376,FB389,FB414,FB422,FB435
0.0,0.40112352994382333,0.24374703781264812,0.8092385381522923,0.7830270108486497,0.8803210880321086,0.8552585072370743,0.8027002112150948,0.8564698928234947,0.8198138909906943,0.9016394950819749,0.765653458586635,0.515591127338669,0.921853903907305,0.7902668370800519,0.9039834855975228,0.7969028695354302,0.8748535812280369,0.9040639000000001,0.7666501649975248,0.8893704221259154,0.7899413105029345,0.715593357339004,0.7855366536158366,0.7311592134420394,0.7853519107324043,0.8044281608856317,0.7377909262209073,0.6911576154421195,0.9353787096931935
0.40112352994382333,0.0,0.5408221459177854,0.7992711501822124,0.874173512582649,0.9363799968189994,0.9108353089164689,0.7913237165294869,0.8948377000000002,0.8994806999999997,0.9485099999999997,0.8358243492526952,0.6127375612737559,0.9558519044148094,0.873257468314367,0.9445999944599996,0.8803607880360783,0.9374393937439396,0.9388448030577593,0.8486155848615583,0.9448927137768215,0.8918463108153695,0.8535868853586885,0.8606225418132376,0.8179355182064484,0.8509469149053084,0.8804499820674972,0.8186293272056011,0.8101768189823184,0.9715766056846786
0.24374703781264812,0.5408221459177854,0.0,0.796045950988512,0.7547553245244673,0.8665061933253102,0.8115636188436379,0.7910667164266864,0.8214653000000002,0.8067557999999999,0.8917794000000001,0.7675950697214792,0.5505579550557957,0.9125912087408792,0.7763817440954357,0.8902100890210086,0.8032567803256786,0.8640474864047484,0.8783855060807247,0.7560327756032776,0.8700133324966668,0.805949119405088,0.7232836723283675,0.8007975597607322,0.7702857229714278,0.7672791232720876,0.7992098698814805,0.7679919348012101,0.7194743280525674,0.9456962108607583
0.8092385381522923,0.7992711501822124,0.796045950988512,0.0,0.4836887290778179,0.5688748431125161,0.47956923010769265,0.7561151390287848,0.7894678315798254,0.9351491097276335,0.8449267232609916,0.7994641902411139,0.7958857102057141,0.8854828286292931,0.7063281706328172,0.8015447099227644,0.7888031105598445,0.7237261138136944,0.6789222642155474,0.8089019095549046,0.7054066178373529,0.781088954727761,0.7416263129186844,0.8282770772753151,0.8063296484175876,0.7290914677271327,0.7618538,0.6384713084586071,0.7984010503997377,0.9286155249845661
0.7830270108486497,0.874173512582649,0.7547553245244673,0.4836887290778179,0.0,0.5526412776320642,0.5076338492366155,0.8791472516589011,0.7607246999999998,0.9051956000000001,0.8816185000000002,0.809667857099643,0.821165382116538,0.8722528127747187,0.6974864243716056,0.8938460893846089,0.7501150750115069,0.8153435815343588,0.8725757063712146,0.7182597718259771,0.8028681492829632,0.7277118272288171,0.6813842681384265,0.7648252705524183,0.7361968263803175,0.6744951325504867,0.682624352393653,0.7139980429002926,0.7694904230509573,0.9111556177688764
0.8803210880321086,0.9363799968189994,0.8665061933253102,0.5688748431125161,0.5526412776320642,0.0,0.4726192736309642,0.8736799305239625,0.7444133616620044,0.9352471902870786,0.9336825900523886,0.8171997274200414,0.8932676733169187,0.938701896935095,0.8172318268927303,0.932339683084921,0.8221763555440889,0.9025790756447692,0.9097683909768396,0.8013681503420377,0.8858319114168091,0.7730224886511253,0.7899817474954369,0.8537647219352923,0.8186332909316646,0.7119711855985597,0.7858412357523709,0.8482846999999999,0.8650271932513598,0.9321156033942198
0.8552585072370743,0.9108353089164689,0.8115636188436379,0.47956923010769265,0.5076338492366155,0.4726192736309642,0.0,0.8209990283996108,0.6718868999999997,0.9524857,0.8191863,0.7914726625582003,0.8887424888742487,0.9018122098187791,0.6907646226911561,0.7915552791555275,0.7259324725932474,0.7273993727399368,0.7619902119004891,0.7097127709712777,0.7096471725882065,0.7099991290000872,0.6973862697386269,0.7772300668309796,0.8049036195096378,0.7290424270957571,0.7993679699051954,0.6967130454930427,0.835470016452998,0.925989914802017
0.8027002112150948,0.7913237165294869,0.7910667164266864,0.7561151390287848,0.8791472516589011,0.8736799305239625,0.8209990283996108,0.0,0.7921178960589479,0.9466044733022363,0.8502465251232625,0.8580983716196746,0.817050890230534,0.7990237196094881,0.7183811887858921,0.7693624616174768,0.8327622996573798,0.7522194513316711,0.5244566860055092,0.8308650985190594,0.706733226683307,0.786339414535766,0.8472889083733453,0.9146928829385769,0.9120301648120659,0.7858456143382462,0.7622446454590198,0.6874831906191162,0.9166851666740665,0.9420443826133148
0.8564698928234947,0.8948377000000002,0.8214653000000002,0.7894678315798254,0.7607246999999998,0.7444133616620044,0.6718868999999997,0.7921178960589479,0.0,0.9729159972915996,0.7194332719433271,0.9184956163008767,0.9130384826076964,0.7617527000000001,0.738916008620603,0.671877634375527,0.8702654740530948,0.7947142589428517,0.7707246885362342,0.8304563660912732,0.7906167314074898,0.780137,0.8376761675352334,0.9492575101484981,0.8987763,0.8782267,0.8309864577466148,0.7167112141644388,0.9398279000000002,0.8420173157982682
0.8198138909906943,0.8994806999999997,0.8067557999999999,0.9351491097276335,0.9051956000000001,0.9352471902870786,0.9524857,0.9466044733022363,0.9729159972915996,0.0,0.9410443941044395,0.8206539358692128,0.7914338582867715,0.9590816000000001,0.9400222790077976,0.9802795960559192,0.8273030654606128,0.9695838939167786,0.98357899917895,0.8961873792374759,0.910419013437148,0.9454782,0.8074272614854522,0.8487476302504737,0.8670870999999999,0.8901165,0.8873967718491932,0.9050878047456098,0.7555097000000001,0.9813117018688298
0.9016394950819749,0.9485099999999997,0.8917794000000001,0.8449267232609916,0.8816185000000002,0.9336825900523886,0.8191863,0.8502465251232625,0.7194332719433271,0.9410443941044395,0.0,0.9050670189865961,0.898755179751036,0.8001353,0.7687085190479819,0.47936239587247925,0.838865167773034,0.7209345441869089,0.7373142868657149,0.8288741657748332,0.7211069418339586,0.7854571,0.8814204762840954,0.9547718090456384,0.9440890999999998,0.8995991,0.9166531791632948,0.7376665131166744,0.9418902999999998,0.9466971053302894
0.765653458586635,0.8358243492526952,0.7675950697214792,0.7994641902411139,0.809667857099643,0.8171997274200414,0.7914726625582003,0.8580983716196746,0.9184956163008767,0.8206539358692128,0.9050670189865961,0.0,0.730929626907037,0.8771567368529786,0.7579291878964592,0.9736753026324697,0.6268323373167664,0.9267804073219592,0.9229422192644453,0.6752302324769766,0.7607232076745567,0.824229152731254,0.6987933301206665,0.7395859302070348,0.8001237599628718,0.7141587857523646,0.811349309432535,0.8416394554261909,0.8111649566505134,0.9647909140836344
0.515591127338669,0.6127375612737559,0.5505579550557957,0.7958857102057141,0.821165382116538,0.8932676733169187,0.8887424888742487,0.817050890230534,0.9130384826076964,0.7914338582867715,0.898755179751036,0.730929626907037,0.0,0.905943690594369,0.8293404232031906,0.9455988836796653,0.8284661485398441,0.8906687672006303,0.9195694879354229,0.7803986341195902,0.8953297052335148,0.8194832819483283,0.7198341159502348,0.779997322000268,0.7046040704604069,0.8471282847128285,0.8580106503037278,0.7475482873774144,0.6143339614333966,0.9678110999999999
