Sample ID,Alpha Diversity (Shannon Index)
DC006,2.5602290703539357
DC011,2.483439843227914
DC012,3.522842316018188
DC038,2.804483157208017
DC041,2.8718008587992463
DC095,2.8612516753259194
FB009,3.1950612772854554
FB026,1.7029435708933305
FB033,2.2205545569086995
FB058,2.221627303208254
FB061,1.8920934662611504
FB106,2.6204478676288
FB108,3.2625344516007004
FB147,3.189927497014942
FB163,2.418371201120834
FB166,2.5014375316413346
FB176,3.4091424989586647
FB180,3.4106685121772866
FB194,2.9138872054962257
FB219,2.6070931810297546
FB244,2.9776055534047057
FB294,3.409984147166022
FB370,1.0761119942177875
FB375,3.2292824239884794
FB376,3.2373981179922557
FB380,3.0213957587895637
FB389,3.4280801097508693
FB391,2.770906142112275
FB443,3.5608654649881357
FB444,3.4011130368834728
