DC006,DC011,DC012,DC038,DC041,DC095,FB009,FB026,FB033,FB058,FB061,FB106,FB108,FB147,FB163,FB166,FB176,FB180,FB194,FB219,FB244,FB294,FB370,FB375,FB376,FB380,FB389,FB391,FB443,FB444
0.0,0.9393003030349847,0.5170222241488887,0.9286037035698147,0.9388193938819395,0.8055851708377755,0.9706159029384097,0.8385941080702948,0.9607639058854139,0.9292463999999998,0.9707444043883393,0.947160897358045,0.8823933000000005,0.7917112791711275,0.7785550664334802,0.8522656221601564,0.8839889000000001,0.9513299097340179,0.8168673274699004,0.9931807013638596,0.9694091076477231,0.8179962364007529,1.0,0.9717343028265697,0.8551696217245566,0.9597627120711864,0.8950189895018993,0.8888630166705472,0.8142489464377634,0.8151147907557389
0.9393003030349847,0.0,0.9298243929824396,0.917198691719869,0.8999230749807686,0.8385661515698449,0.8816997940849894,0.9038592903859288,0.8650565000000002,0.8509963776494566,0.9244488999999998,0.9572621914524383,0.803520470528071,0.7446987361746837,0.8767521184871825,0.9073568000000002,0.7555277633291644,0.8810264059486799,0.7353676000000002,0.8198506090074696,0.8793930120606986,0.8326845083657748,0.7900972895048645,0.8157674907883742,0.7588111000000002,0.8446519233022112,0.6740316185079049,0.6520482000000001,0.719730628026937,0.7636751527350303
0.5170222241488887,0.9298243929824396,0.0,0.8767574876757486,0.9083516770879194,0.8876018662805597,0.898974494948725,0.8646870864687088,0.9288024999999999,0.8836599825489976,0.9281299,0.8599695719939147,0.9149589872438483,0.9189149797287448,0.8447109232933615,0.8909262,0.9221848883277334,0.8197874090106296,0.8151096,0.9774198011290101,0.9579448042055194,0.8821171058941446,0.980613899030695,0.9052544952627247,0.8475583000000001,0.9032130145180481,0.8391854597963652,0.8810669,0.7966669203333078,0.8490379698075944
0.9286037035698147,0.917198691719869,0.8767574876757486,0.0,0.3647801411950352,0.8196939459081837,0.8660106933005345,0.9432976943297695,0.9190569000000001,0.8531844779776719,0.9439884,0.6984300396860084,0.7087734563160185,0.8192177548044387,0.8153492276976158,0.6712101,0.8308797746319659,0.8263802086809899,0.8461070999999999,0.8142713092864349,0.8391356160864386,0.8350608082469597,1.0,0.8377328918866446,0.7250373000000004,0.8249565262565209,0.8372167593041899,0.8511842,0.9085665091433488,0.902354880470976
0.9388193938819395,0.8999230749807686,0.9083516770879194,0.3647801411950352,0.0,0.791797206308743,0.8572097714419546,0.9623548905887228,0.8547454782118222,0.9042241712672514,0.8656780798517122,0.6557225795029029,0.8218197465459239,0.8216497286598917,0.7957883,0.5699681354952204,0.8396431518929455,0.8060143806014376,0.8325095748764361,0.8193393819339382,0.650617382530869,0.8428084842808485,1.0,0.654957730991546,0.828587774288166,0.6740788000000001,0.7929073171629268,0.8908081836212274,0.9052196952609849,0.885232459831361
0.8055851708377755,0.8385661515698449,0.8876018662805597,0.8196939459081837,0.791797206308743,0.0,0.7753140438285107,0.9287869786360936,0.879830175966035,0.952669783434424,0.8964178792835763,0.8670023468009385,0.8143767350318574,0.6340143353064503,0.7896263894813195,0.7123803424760689,0.8280299398104792,0.7484501622675246,0.8828416765683348,0.8834579825186973,0.6763345676334571,0.6954231543134729,0.982257995564499,0.6110862027715501,0.8922918784583758,0.5722435786121786,0.8810538464742312,0.9154966830993365,0.6914888691488862,0.7136701854680734
0.9706159029384097,0.8816997940849894,0.898974494948725,0.8660106933005345,0.8572097714419546,0.7753140438285107,0.0,0.9854947992747398,0.8296683085165848,0.8960534896053488,0.8627957068602145,0.8629045794356869,0.9125620912562094,0.8270609654121928,0.9624050075189985,0.8687869065606546,0.8768611876861192,0.6953252304674773,0.8957164052141796,0.8812109118789089,0.7536560369515944,0.8380175161982482,0.9822580000000001,0.6568140999999996,0.8146328092683593,0.7022573595485282,0.8475325695065136,0.91659920417004,0.8482477227628421,0.8436706765506012
0.8385941080702948,0.9038592903859288,0.8646870864687088,0.9432976943297695,0.9623548905887228,0.9287869786360936,0.9854947992747398,0.0,0.9473436,0.9317012897551935,0.9550974000000001,0.9555694911138982,0.9408687911303185,0.9558922889730721,0.6569403514589477,0.9590816000000001,0.951375892706384,0.9589665020516751,0.6576177,0.9590901020454949,0.9809706019029398,0.9692294015385298,1.0,0.9443767972188398,0.8901165,0.954896106765584,0.8873967718491932,0.8981030000000001,0.9655112034488799,0.9413399882679978
0.9607639058854139,0.8650565000000002,0.9288024999999999,0.9190569000000001,0.8547454782118222,0.879830175966035,0.8296683085165848,0.9473436,0.0,0.9288677964433897,0.1935960806403919,0.907353890735389,0.91554059577703,0.8075693711354053,0.76217975945506,0.8646122135387788,0.9117154955857748,0.808038028794296,0.8219416178058381,0.9164643125303531,0.7455266508946702,0.9207555118866733,0.9535934023203301,0.7118509144074541,0.9120332087966792,0.7776368555907861,0.9239589885938483,0.9665361033463896,0.9113036177392767,0.9076786907678691
0.9292463999999998,0.8509963776494566,0.8836599825489976,0.8531844779776719,0.9042241712672514,0.952669783434424,0.8960534896053488,0.9317012897551935,0.9288677964433897,0.0,0.957490097874505,0.9459732864933217,0.8740416748083348,0.8698610609583184,0.9007133099286692,0.9227496961374849,0.8506651701330341,0.8084717,0.8489390924469545,0.8972628000000002,0.9182387040880652,0.9077483999999999,0.9688683968868398,0.8948834894883486,0.8845035942251795,0.9068684093131588,0.8602439580731871,0.8697206934860344,0.89551020522449,0.9169325792331446
