Sample ID,Alpha Diversity (Shannon Index)
DC002,3.4511738344508953
DC007,3.2502920476583195
DC035,2.1142239616103224
DC038,2.804483157208017
DC044,2.925922979244435
DC045,2.747897333070352
DC046,3.195703585637619
DC049,3.228916434214386
DC051,3.2462843912528894
FB009,3.1950612772854554
FB031,2.686337358302933
FB040,2.2395289017297366
FB061,1.8920934662611504
FB062,0.8220181629482923
FB063,2.4349628304778714
FB076,1.0166355974062695
FB079,3.652246474854635
FB130,3.670967595855905
FB132,3.7306392047812134
FB144,3.5213679668345335
FB146,3.747785608538017
FB156,3.472236344612336
FB207,2.7877553068571133
FB232,2.9087521545992017
FB244,2.9776055534047057
FB363,3.003912726191391
FB374,2.6883452017200833
FB379,1.2375853702893613
FB385,3.1495198885333235
FB409,3.1842243595165844
