DC002,DC010,DC089,FB026,FB043,FB088,FB091,FB114,FB116,FB124,FB143,FB150,FB156,FB165,FB180,FB190,FB206,FB223,FB262,FB290,FB300,FB301,FB318,FB332,FB380,FB386,FB391,FB402,FB404,FB442
0.8702537870253787,0.8790766000000001,0.8535673707134741,0.9581140916228182,0.9245164886774732,0.6097566414634963,0.9924394981098744,0.8161568724235309,0.8882502720625677,0.9638431981921598,0.0,0.5330157533015751,0.8572531142746883,0.8214347178565282,0.9200768960038446,0.8358529589632396,0.6752630000000003,0.846668954000686,0.8534097926704894,0.8335606999999997,0.8951493,0.8125830906291543,0.9150595000000002,0.9096442954822146,0.8796000060199999,0.8484402469540863,0.790799379079938,0.7941894485473625,0.7755230663284597,0.8275988827598884
0.7930865206913474,0.8286255342748929,0.7142022999999996,0.8545063000000002,0.8423921078803946,0.5173818241309088,0.966087298304365,0.6334353183282334,0.8594385929719293,0.9217126117431079,0.5330157533015751,0.0,0.7579512726146181,0.756635573009328,0.8691250196312476,0.8505771925288595,0.6804503639099269,0.8154079815407983,0.7831641325253799,0.7838134432373112,0.8284670343065932,0.7296863405470488,0.879611224077755,0.8665969200104621,0.8585733353566664,0.7359330603899591,0.7804329219567082,0.761799388089969,0.7862075106896246,0.7473410252658971
0.4972124508362646,0.4543414182634321,0.8025500394899927,0.8206539358692128,0.8209098447725384,0.8084063478984128,0.901327914800813,0.6556183860954032,0.7483536377469543,0.9328912234880719,0.8572531142746883,0.7579512726146181,0.0,0.690767654616173,0.873083344420829,0.7666902349964645,0.8801493479402607,0.8836653116334688,0.7530722864246998,0.7340041063983572,0.8758686496525402,0.6799614120135062,0.9064848374060648,0.9344944229269518,0.9173153372080978,0.7892460105377,0.847127045861886,0.882315517652672,0.9088726227818442,0.8138750558374831
0.8243550526934844,0.8202273719090517,0.8104824379035128,0.8970128205974359,0.7044063738984062,0.794878051280487,0.8442808233578764,0.5377244155688958,0.8017113297433006,0.7876159743344093,0.8214347178565282,0.756635573009328,0.690767654616173,0.0,0.7540272860904493,0.8254781261782812,0.8913702434519031,0.7082094291790569,0.6379855267050656,0.6353504458598208,0.7920492831802866,0.6773499129275308,0.8226093709562513,0.802906568982701,0.75346371094133,0.783297910835105,0.8568706429388073,0.8485943227108512,0.7334956666260838,0.5974635207609436
0.8991724151241377,0.9012029246992689,0.8971124051443792,0.9589665020516751,0.7072428292757168,0.9571629042837095,0.8038388000000002,0.8395157160484285,0.7910951999999999,0.48076410384717905,0.9200768960038446,0.8691250196312476,0.873083344420829,0.7540272860904493,0.0,0.8205501000000001,0.9437837140540716,0.7597268879863441,0.7442378511524299,0.6996984750753813,0.8610875347281164,0.7943993411201318,0.796706550823362,0.6877414624517073,0.6787779963666014,0.8299627829962789,0.9458807081178935,0.8578228999999999,0.7549684245031575,0.7822056326691552
0.8447975922398802,0.8032323098383843,0.9087729863159483,0.6301345445201814,0.8319366831936684,0.8125586812558682,0.8340979668195933,0.8802448880244886,0.7933982586796515,0.8620088999999999,0.8358529589632396,0.8505771925288595,0.7666902349964645,0.8254781261782812,0.8205501000000001,0.0,0.8578228071088596,0.7834729458682366,0.7509135000000001,0.5787014210649288,0.8637341068132948,0.6772416000000001,0.8671413066429349,0.8279038000000001,0.7773757222624279,0.7913216373964912,0.8675871933793592,0.8175759635151927,0.819661681966168,0.8514764925738243
0.8535528292894345,0.897152430854271,0.7623322237667776,0.7863046213695379,0.9586812061978192,0.6325951551107268,0.9952571002371449,0.7909653313552002,0.9307034034648299,0.9811438047140486,0.6752630000000003,0.6804503639099269,0.8801493479402607,0.8913702434519031,0.9437837140540716,0.8578228071088596,0.0,0.9364091999999999,0.8946734263316436,0.89015343295397,0.9510875146737455,0.8376147405963149,0.9637075108877466,0.9373375156656212,0.9496097176365988,0.7930277896513895,0.8539142292171543,0.8482494075875298,0.8811722178241675,0.9277419144516171
0.9014086901408692,0.8971784999999999,0.8592663718532743,0.9479994895998978,0.7438492615773891,0.9062998859449828,0.7957930489482621,0.7528929629339445,0.7870550467637616,0.7076454853822747,0.846668954000686,0.8154079815407983,0.8836653116334688,0.7082094291790569,0.7597268879863441,0.7834729458682366,0.9364091999999999,0.0,0.7215698860784941,0.6847095,0.8365441999999998,0.7722211886110595,0.7679075,0.7372383868619191,0.6860622156968894,0.7890134261546997,0.9293829929382988,0.864560066140017,0.7555237633285643,0.7004317700431771
0.9087339136899134,0.9201206199698448,0.8168454091577297,0.9120794043960299,0.6180983381901666,0.8282530171746982,0.6988124,0.7538530246146974,0.8259200000000001,0.7930857413828517,0.8534097926704894,0.7831641325253799,0.7530722864246998,0.6379855267050656,0.7442378511524299,0.7509135000000001,0.8946734263316436,0.7215698860784941,0.0,0.34375476406130895,0.8490987377253156,0.7727120454575912,0.8474965381258655,0.648004370399126,0.6375205087438475,0.6576186657618667,0.9038771144184328,0.8427366000000001,0.784392621560738,0.6988266451760031
0.889920422015916,0.8883655334903408,0.881835711816429,0.9219475078052491,0.5495079675738045,0.8296371255544311,0.687759815612009,0.7586482362027643,0.7792130110393495,0.7978042505489373,0.8335606999999997,0.7838134432373112,0.7340041063983572,0.6353504458598208,0.6996984750753813,0.5787014210649288,0.89015343295397,0.6847095,0.34375476406130895,0.0,0.8016268595119427,0.729189867702533,0.8037246588826019,0.6073779981555002,0.610653736271192,0.7448412872420648,0.8725111254977749,0.8165752091712398,0.7575580363662946,0.7035929592814084
0.8766899246620151,0.8813549355935191,0.8484755151524483,0.9384725061527491,0.8201254269811858,0.859483221077517,0.9745245012737752,0.8112614283107858,0.90788320460584,0.9026261243434689,0.8951493,0.8284670343065932,0.8758686496525402,0.7920492831802866,0.8610875347281164,0.8637341068132948,0.9510875146737455,0.8365441999999998,0.8490987377253156,0.8016268595119427,0.0,0.812693446826638,0.386912583926225,0.8533062366734411,0.825684061010579,0.8393192919659648,0.921416115716777,0.8873271056336445,0.8411308238303764,0.8399064320187133
0.6069919589512063,0.6076146980963255,0.7851919107404051,0.7347607132619646,0.8169187183081285,0.8114396188560382,0.8442790000000004,0.6979750302024974,0.6746265999999993,0.8422282315543539,0.8125830906291543,0.7296863405470488,0.6799614120135062,0.6773499129275308,0.7943993411201318,0.6772416000000001,0.8376147405963149,0.7722211886110595,0.7727120454575912,0.729189867702533,0.812693446826638,0.0,0.8526975368256158,0.792118241576352,0.8318914504325651,0.7003951700395172,0.7648114352782849,0.6997666999999997,0.6650421334957862,0.8116920282461956
0.9121832175633564,0.9077069276879216,0.8739238126076186,0.9573014042698593,0.7548387367741896,0.9184277122358429,0.9441181027940946,0.8366076245088562,0.9055642047217896,0.8635069341232663,0.9150595000000002,0.879611224077755,0.9064848374060648,0.8226093709562513,0.796706550823362,0.8671413066429349,0.9637075108877466,0.7679075,0.8474965381258655,0.8037246588826019,0.386912583926225,0.8526975368256158,0.0,0.7767853558036613,0.6507092222517725,0.8262013913100699,0.9543869091226183,0.9240888037955598,0.8572283214157517,0.8225732354853529
0.9278592108211182,0.9271726182068456,0.8198669090066544,0.9006292049685399,0.5642245435775456,0.8663515133648486,0.6284288000000001,0.8619130138086991,0.8840553999999997,0.75498664900267,0.9096442954822146,0.8665969200104621,0.9344944229269518,0.802906568982701,0.6877414624517073,0.8279038000000001,0.9373375156656212,0.7372383868619191,0.648004370399126,0.6073779981555002,0.8533062366734411,0.792118241576352,0.7767853558036613,0.0,0.5630848310745511,0.8101055810105582,0.9704473044329046,0.8601179000000003,0.800158619984138,0.8223299266505111
0.913851021537245,0.919259728259095,0.8899548165067774,0.954896106765584,0.5282524943495011,0.9197570160485968,0.5345464465453554,0.8516693296661342,0.8576746142325387,0.7391419782574068,0.8796000060199999,0.8585733353566664,0.9173153372080978,0.75346371094133,0.6787779963666014,0.7773757222624279,0.9496097176365988,0.6860622156968894,0.6375205087438475,0.610653736271192,0.825684061010579,0.8318914504325651,0.6507092222517725,0.5630848310745511,0.0,0.7615285999999998,0.9186161203459696,0.892798010720199,0.8053822389235522,0.613238096690476
0.7981431697214759,0.8083403904170201,0.7453183363295844,0.7498565374641348,0.8053607610721523,0.847415269483054,0.787713436314031,0.6991540398308083,0.8475612542683765,0.8733111873311192,0.8484402469540863,0.7359330603899591,0.7892460105377,0.783297910835105,0.8299627829962789,0.7913216373964912,0.7930277896513895,0.7890134261546997,0.6576186657618667,0.7448412872420648,0.8393192919659648,0.7003951700395172,0.8262013913100699,0.8101055810105582,0.7615285999999998,0.0,0.9072493860874081,0.8587111576133473,0.8336736667347338,0.7400621610093239
0.8418973158102684,0.8629034274193148,0.8782169999999999,0.8981030000000001,0.9178482041075902,0.7820098108995096,0.9939520996976049,0.7943266102836694,0.9309667965483396,0.9826942025958697,0.790799379079938,0.7804329219567082,0.847127045861886,0.8568706429388073,0.9458807081178935,0.8675871933793592,0.8539142292171543,0.9293829929382988,0.9038771144184328,0.8725111254977749,0.921416115716777,0.7648114352782849,0.9543869091226183,0.9704473044329046,0.9186161203459696,0.9072493860874081,0.0,0.7673134883656746,0.8483841075807947,0.8800504119949587
0.877220493861025,0.9134338043283102,0.8253179737976961,0.7370032605504891,0.9304981930498198,0.7600879760087974,0.9623222924644587,0.8367174836717483,0.5375693075138618,0.9460100999999997,0.7941894485473625,0.761799388089969,0.882315517652672,0.8485943227108512,0.8578228999999999,0.8175759635151927,0.8482494075875298,0.864560066140017,0.8427366000000001,0.8165752091712398,0.8873271056336445,0.6997666999999997,0.9240888037955598,0.8601179000000003,0.892798010720199,0.8587111576133473,0.7673134883656746,0.0,0.36181643618164344,0.8770804938540246
0.9027743048612846,0.921352311797153,0.8197783909889197,0.9194323959716197,0.8436598000000001,0.854258,0.9133371913337193,0.8212087999999996,0.5547979554797956,0.8791499120850087,0.7755230663284597,0.7862075106896246,0.9088726227818442,0.7334956666260838,0.7549684245031575,0.819661681966168,0.8811722178241675,0.7555237633285643,0.784392621560738,0.7575580363662946,0.8411308238303764,0.6650421334957862,0.8572283214157517,0.800158619984138,0.8053822389235522,0.8336736667347338,0.8483841075807947,0.36181643618164344,0.0,0.8295596085220194
0.8684383131561685,0.8683674263265143,0.8173753999999996,0.9559686999999999,0.6571055171447245,0.8534164073291796,0.6363337818166892,0.7352878132356091,0.808877190443859,0.9003355149496726,0.8275988827598884,0.7473410252658971,0.8138750558374831,0.5974635207609436,0.7822056326691552,0.8514764925738243,0.9277419144516171,0.7004317700431771,0.6988266451760031,0.7035929592814084,0.8399064320187133,0.8116920282461956,0.8225732354853529,0.8223299266505111,0.613238096690476,0.7400621610093239,0.8800504119949587,0.8770804938540246,0.8295596085220194,0.0
