Sample ID,Alpha Diversity (Shannon Index)
DC002,3.4511738344508953
DC010,3.29715905546874
DC089,3.3390945283754383
FB026,1.7029435708933305
FB043,2.931556615322785
FB088,3.1803287586177715
FB091,2.004871971108294
FB114,3.893893368110883
FB116,2.433322119536201
FB124,2.510307887357606
FB143,3.3530367312379576
FB150,3.5458970174157907
FB156,3.472236344612336
FB165,3.4968680802243086
FB180,3.4106685121772866
FB190,3.1772904449511037
FB206,2.5128295394284774
FB223,3.4478921052288145
FB262,2.7726654768064534
FB290,3.0805380423344007
FB300,2.8348896368429837
FB301,3.512202561999742
FB318,3.0366125518236986
FB332,2.9211723168993977
FB380,3.0213957587895637
FB386,2.967024984513276
FB391,2.770906142112275
FB402,2.7196245977437687
FB404,2.947717058489
FB442,3.219896240017282
