Sample ID,Alpha Diversity (Shannon Index)
DC012,3.522842316018188
DC013,3.0213341491215595
DC019,0.0
DC056,3.534488579272457
DC062,3.5419293810216685
DC099,3.110932420907263
FB043,2.931556615322785
FB097,3.4070510316058726
FB100,2.7786379544700877
FB103,3.3307876535152703
FB105,0.8604534588384471
FB121,2.6940455914900716
FB140,2.9496649790494303
FB145,3.1505167039136808
FB159,3.7341115296564618
FB170,2.720168564163103
FB178,3.2379907707176643
FB194,2.9138872054962257
FB213,3.389180086026147
FB219,2.6070931810297546
FB227,3.2910832480902066
FB266,3.5549203038914965
FB291,3.03036483241151
FB295,2.949325880683512
FB302,3.4358878215604802
FB341,3.2029256526830627
FB350,2.9816249399916805
FB361,2.830161447636364
FB376,3.2373981179922557
FB389,3.4280801097508693
