DC013,DC015,DC020,DC021,DC022,DC080,DC096,FB043,FB062,FB089,FB097,FB113,FB143,FB144,FB146,FB152,FB163,FB194,FB199,FB206,FB266,FB302,FB308,FB312,FB348,FB357,FB386,FB400,FB418,FB427
0.0,0.37040018887994336,0.6591745511238172,0.456175427191229,0.4035049596495041,0.7679055187669312,0.8669937199509422,0.7345930265406974,0.993660300316985,0.8165263183473681,0.9341956164510957,0.806482661296532,0.8586995929349798,0.747084763228809,0.7408592870429647,0.8034445098277746,0.8154216553735034,0.7500381374942794,0.7304629808611054,0.9233197191700699,0.7983179899158994,0.7146965427955186,0.7775865667240303,0.7825835891291792,0.8921228053938595,0.8031213,0.7448327744832779,0.7783794110810293,0.8802985179552221,0.8693371130662888
0.37040018887994336,0.0,0.7637628590592848,0.2141600178759973,0.4007841198431758,0.8510905627726408,0.845764138558965,0.8360051327989738,0.9936603009509548,0.8959936208012761,0.9362284223200523,0.8780678878067885,0.8568243071587848,0.8243836614657185,0.8005896099705194,0.8788590181711474,0.863868354452658,0.8136883465779133,0.7805778877688454,0.9206485277730153,0.8224068088796596,0.7483525629118595,0.7791093883562452,0.8423174078841297,0.9382091092686333,0.8204852179514782,0.7916300000000001,0.8292624256106362,0.9033678241580442,0.8957757208448558
0.6591745511238172,0.7637628590592848,0.0,0.7657111,0.7640219117989046,0.7859833143933258,0.9046546095345392,0.7702840114857992,0.9962882000000002,0.9173589041320547,0.9313468137306374,0.896814774203693,0.9288639928863992,0.887128022574395,0.8339780833978082,0.9108396999999998,0.5276873180781707,0.5106527489347251,0.906594723351319,0.9612888077422386,0.8134214813421484,0.8298090170190981,0.8655489336127665,0.8244031824403185,0.9138798,0.8561320928066044,0.6815291522293727,0.8128716,0.9303611069638887,0.9301779034911049
0.456175427191229,0.2141600178759973,0.7657111,0.0,0.34992016749600835,0.8563827281913644,0.8780087999999999,0.8424951921247594,0.9936602993660301,0.8633552931677647,0.9374766062523395,0.8648942527129887,0.8799077759815552,0.8317801168219884,0.8189125637825129,0.8628301862830191,0.8873483168977527,0.8134765999999999,0.8024571296314308,0.9361564063843593,0.8298921659784335,0.7656933,0.7750861337370804,0.8858093771618755,0.9218020921802093,0.8283860742579116,0.7801369450342371,0.8769567876956791,0.9091754000000003,0.912112295605615
0.4035049596495041,0.4007841198431758,0.7640219117989046,0.34992016749600835,0.0,0.7618137928162068,0.82963340851833,0.7876765999999996,0.992030499601525,0.8196556000000004,0.905425514186173,0.7510365253109578,0.7886651682997754,0.7516062372590647,0.7281481592222236,0.7585553879277696,0.8694506261098753,0.8044569097771543,0.6892691621461677,0.8806396179040574,0.7417791612668745,0.6237367188131641,0.7252395549520897,0.8819404822910728,0.914813495740675,0.7984082798408281,0.7617713523542706,0.86047159302358,0.8188310090584494,0.8109564999999994
0.7679055187669312,0.8510905627726408,0.7859833143933258,0.8563827281913644,0.7618137928162068,0.0,0.7852735141094059,0.6025102211295997,0.9952729976364989,0.7547246896261102,0.832563749769125,0.7301598976199231,0.913725748235449,0.7029473108841936,0.7242162345297407,0.7563309781654896,0.9404023851005963,0.9233078693231478,0.8292113573028396,0.9498993849698155,0.8308650985190594,0.786339414535766,0.8541166635291664,0.9456858674115205,0.8315466157733079,0.8372029104616009,0.7898509634031265,0.9313402656701325,0.8872637549055024,0.8875890494150722
0.8669937199509422,0.845764138558965,0.9046546095345392,0.8780087999999999,0.82963340851833,0.7852735141094059,0.0,0.808260309586984,0.9970372000000001,0.6864281156785943,0.7751739449652109,0.7431156357789084,0.9435784943578494,0.849968130006374,0.8350211835021182,0.8026298000000003,0.8192372451906885,0.8894734110526591,0.8660198334950417,0.9689350062129987,0.8202509820250984,0.7542479245752078,0.8249821437544643,0.6843417684341764,0.6716080000000001,0.672987583649379,0.9085622862843435,0.5896214999999999,0.8981468101853192,0.8925563053721849
0.7345930265406974,0.8360051327989738,0.7702840114857992,0.8424951921247594,0.7876765999999996,0.6025102211295997,0.808260309586984,0.0,0.9937879996894001,0.7219953999999998,0.8289192256621165,0.7168328150498441,0.9245164886774732,0.747674037848894,0.7209898581484787,0.7161532858076645,0.9170979165804167,0.8819303059034844,0.8101211379757723,0.9586812061978192,0.7785260667789097,0.7355131132243441,0.8786899242620156,0.7007871551180733,0.7663229883161495,0.7595880759588077,0.8053607610721523,0.6839446841972343,0.8171044091447797,0.8168084000000003
0.993660300316985,0.9936603009509548,0.9962882000000002,0.9936602993660301,0.992030499601525,0.9952729976364989,0.9970372000000001,0.9937879996894001,0.0,0.9993053999652699,0.99845520015448,0.9783517924231273,0.99913319982664,0.9622982037701798,0.9471525894305178,0.9782364978236496,1.0,1.0,0.9171866124220082,0.99353240064676,0.9975515995103198,1.0,0.9935324009701398,1.0,1.0,0.9935323990298599,0.9999293999823501,0.9975576997557699,0.9935324,0.9929898996494949
0.8165263183473681,0.8959936208012761,0.9173589041320547,0.8633552931677647,0.8196556000000004,0.7547246896261102,0.6864281156785943,0.7219953999999998,0.9993053999652699,0.0,0.7973075304038704,0.7314404194321258,0.9283957892593682,0.8046876292968558,0.7808563671284553,0.7617066880853343,0.953183709363258,0.9187339040633042,0.8575449284910148,0.9686098047085293,0.7791953668793051,0.7264000136799994,0.8874099225180158,0.7806008670901301,0.7233676861683843,0.6940798694079872,0.8977265795453159,0.7741868887093443,0.8461260076936998,0.875245600000001
0.9341956164510957,0.9362284223200523,0.9313468137306374,0.9374766062523395,0.905425514186173,0.832563749769125,0.7751739449652109,0.8289192256621165,0.99845520015448,0.7973075304038704,0.0,0.8236685735502856,0.9485834000000001,0.9034293289712014,0.8978944000000001,0.8609641139035884,0.950704317253489,0.9443072111385575,0.9181642286425197,0.9924326022702193,0.8512579999999997,0.824364535127093,0.9101428314500093,0.8458546000000001,0.8620332137966786,0.8141952092902395,0.9258245962912294,0.8399340160065983,0.9531703093659379,0.9484313077353043
0.806482661296532,0.8780678878067885,0.896814774203693,0.8648942527129887,0.7510365253109578,0.7301598976199231,0.7431156357789084,0.7168328150498441,0.9783517924231273,0.7314404194321258,0.8236685735502856,0.0,0.8558319351243708,0.7092105563815831,0.7320127794057499,0.17271141044899366,0.8657897865789783,0.8571781642945406,0.7514747751474774,0.8989489848423476,0.7202365741064581,0.698282824570706,0.8173760817376082,0.8866253489814067,0.8684344539520585,0.7351678940671578,0.8220156110078055,0.8615425515398926,0.8073335518333877,0.8086294425888322
0.8586995929349798,0.8568243071587848,0.9288639928863992,0.8799077759815552,0.7886651682997754,0.913725748235449,0.9435784943578494,0.9245164886774732,0.99913319982664,0.9283957892593682,0.9485834000000001,0.8558319351243708,0.0,0.8401071000000001,0.7940583382175014,0.8623122724624545,0.9317017034149149,0.8317696831769684,0.8185316090734196,0.6752630000000003,0.8285900485770146,0.8236785823678585,0.8748791062560448,0.9307810792343238,0.9431193886238778,0.9304112826028209,0.8484402469540863,0.9014221802844363,0.778929877892988,0.7305562595834393
0.747084763228809,0.8243836614657185,0.887128022574395,0.8317801168219884,0.7516062372590647,0.7029473108841936,0.849968130006374,0.747674037848894,0.9622982037701798,0.8046876292968558,0.9034293289712014,0.7092105563815831,0.8401071000000001,0.0,0.41700089999999973,0.7134451286554879,0.9003809348666726,0.8595264280947148,0.5891100438114847,0.8308869507339148,0.7694656000000001,0.702328959534208,0.7054650030872494,0.9121666,0.8492855150714488,0.8271168086441597,0.7429755871487799,0.8731958126804186,0.7837132432573514,0.7470009379498597
0.7408592870429647,0.8005896099705194,0.8339780833978082,0.8189125637825129,0.7281481592222236,0.7242162345297407,0.8350211835021182,0.7209898581484787,0.9471525894305178,0.7808563671284553,0.8978944000000001,0.7320127794057499,0.7940583382175014,0.41700089999999973,0.0,0.7328468465693692,0.8926193053690343,0.8182939818293977,0.5876836206158189,0.7904258999999999,0.7675211302563395,0.7566894756689474,0.7268899136555046,0.8523486557045965,0.8626728725345747,0.8078392519598125,0.7104471986565197,0.8084394616878916,0.6781478678147869,0.642261346339202
0.8034445098277746,0.8788590181711474,0.9108396999999998,0.8628301862830191,0.7585553879277696,0.7563309781654896,0.8026298000000003,0.7161532858076645,0.9782364978236496,0.7617066880853343,0.8609641139035884,0.17271141044899366,0.8623122724624545,0.7134451286554879,0.7328468465693692,0.0,0.8733633189955026,0.8562165000000003,0.744077438388384,0.8912530108746987,0.7288101457620286,0.7308775999999999,0.813070928039361,0.899180679836136,0.8726195872619591,0.7824416673662501,0.8183594545898635,0.8780153878015389,0.8100444999999994,0.806553590327679
0.8154216553735034,0.863868354452658,0.5276873180781707,0.8873483168977527,0.8694506261098753,0.9404023851005963,0.8192372451906885,0.9170979165804167,1.0,0.953183709363258,0.950704317253489,0.8657897865789783,0.9317017034149149,0.9003809348666726,0.8926193053690343,0.8733633189955026,0.0,0.38387025403243635,0.9167552332979066,0.9637051127032107,0.7876586106170699,0.8294798426300396,0.8444629622148154,0.7377649131117544,0.8480189227971612,0.7910073208992682,0.8170527999999999,0.6856609471508583,0.9435691141077218,0.9210225157954969
0.7500381374942794,0.8136883465779133,0.5106527489347251,0.8134765999999999,0.8044569097771543,0.9233078693231478,0.8894734110526591,0.8819303059034844,1.0,0.9187339040633042,0.9443072111385575,0.8571781642945406,0.8317696831769684,0.8595264280947148,0.8182939818293977,0.8562165000000003,0.38387025403243635,0.0,0.7620595594851106,0.8929114214177158,0.6945002694500272,0.7537646246235377,0.8450858387285411,0.8307777830777782,0.8632503999999996,0.88276159413808,0.730278959541844,0.7839437000000004,0.8866930113306989,0.8512568074371599
0.7304629808611054,0.7805778877688454,0.906594723351319,0.8024571296314308,0.6892691621461677,0.8292113573028396,0.8660198334950417,0.8101211379757723,0.9171866124220082,0.8575449284910148,0.9181642286425197,0.7514747751474774,0.8185316090734196,0.5891100438114847,0.5876836206158189,0.744077438388384,0.9167552332979066,0.7620595594851106,0.0,0.8402996558951207,0.7592923120353846,0.7575289606177597,0.8003502798598885,0.9408870029556502,0.9476562078515689,0.9156391084360892,0.7413431000000006,0.9086416137037584,0.753082661729335,0.7151100569779886
0.9233197191700699,0.9206485277730153,0.9612888077422386,0.9361564063843593,0.8806396179040574,0.9498993849698155,0.9689350062129987,0.9586812061978192,0.99353240064676,0.9686098047085293,0.9924326022702193,0.8989489848423476,0.6752630000000003,0.8308869507339148,0.7904258999999999,0.8912530108746987,0.9637051127032107,0.8929114214177158,0.8402996558951207,0.0,0.9130968,0.904194219161156,0.8624904481283437,0.9755971000000001,0.9619622038037796,0.93966160301692,0.7930277896513895,0.9582700041729996,0.693906661218668,0.7267878409818239
0.7983179899158994,0.8224068088796596,0.8134214813421484,0.8298921659784335,0.7417791612668745,0.8308650985190594,0.8202509820250984,0.7785260667789097,0.9975515995103198,0.7791953668793051,0.8512579999999997,0.7202365741064581,0.8285900485770146,0.7694656000000001,0.7675211302563395,0.7288101457620286,0.7876586106170699,0.6945002694500272,0.7592923120353846,0.9130968,0.0,0.4479297447929744,0.7334268133286594,0.8609646582893972,0.8339736667947338,0.7438255359563846,0.7087885980760096,0.8426492685298533,0.7510119751011977,0.7194225579133842
