DC021,DC032,DC035,DC037,DC038,DC039,DC044,FB026,FB049,FB059,FB076,FB079,FB084,FB089,FB106,FB130,FB147,FB150,FB151,FB156,FB177,FB190,FB194,FB206,FB217,FB232,FB340,FB380,FB391,FB430
0.9312821965641098,0.9610950038904996,0.9466545026672748,0.8746056937302846,0.8746056937302846,0.9428022085796686,0.9740546025945398,0.9885629994281501,0.9646537053019439,0.99745349974535,0.0,0.6961465696146569,0.9184245081575491,0.9484978999999999,0.9971104995665749,0.940847302957635,0.9285767857153568,0.8030183098490847,0.922956415408717,0.8746057313485673,0.880879494043975,0.9842140984214099,0.881248105937595,0.9866674019998894,0.9895028989502899,0.99963659996366,0.8541055145894486,0.9859245028150992,0.9463851026807452,0.8149782185021781
0.7924447688667158,0.7998919999999998,0.8493135924656796,0.7940365691054857,0.7767455665118354,0.8497328075133594,0.9290733999999999,0.9698287954743191,0.7944925102753748,0.9545279909055981,0.6961465696146569,0.0,0.6985626000000006,0.8163209816320983,0.8764075691018924,0.8111762905588144,0.7658136297440891,0.7191764859588241,0.7833933216606676,0.8240259263961116,0.7526786629017997,0.8525963705192745,0.7379023868951194,0.9153915042304247,0.8791611758322347,0.8549898709979746,0.7013432000000005,0.8764552123544788,0.9050521952526099,0.7064688000000001
0.7601863119906845,0.6678396664320667,0.8069116289632555,0.7872395106380243,0.7795910110204494,0.8325339418665145,0.8896069220786158,0.9283156035842198,0.8149285462678637,0.7839853999999999,0.9184245081575491,0.6985626000000006,0.0,0.8377583162241684,0.8502585925129295,0.8524394221340867,0.45800424580042437,0.8372583244112519,0.6509331047200684,0.8722474447133943,0.6513684174315795,0.7687533000000002,0.77486413377038,0.9061485234628692,0.6781467999999998,0.7721489000000001,0.848009830398034,0.8309489507153148,0.8553056217041569,0.8382978323404334
0.8633552931677647,0.7716475228352475,0.88103160594842,0.9032493951624696,0.8811995940599795,0.8703588194461768,0.8183888181611181,0.95478959773948,0.8762698185595269,0.9654277965427798,0.9484978999999999,0.8163209816320983,0.8377583162241684,0.0,0.8038173705726057,0.8647796067610193,0.7960662592132516,0.8651937067403147,0.718567856286429,0.865522533619367,0.6806906840345343,0.8392188839218881,0.9187339040633042,0.9686098047085293,0.7899824789982481,0.9172527917252792,0.890979010902099,0.6422458715508257,0.9255473037226346,0.8967184103281582
0.9230981846196371,0.8148444907422246,0.696275969627597,0.7473962494792499,0.6984300396860084,0.7293771999999998,0.644181682209084,0.9555694911138982,0.9051891000000001,0.8551241637810412,0.9971104995665749,0.8764075691018924,0.8502585925129295,0.8038173705726057,0.0,0.9464912946491297,0.8933472626715419,0.9506543950654395,0.8913699054315046,0.8961316103868388,0.8987100797420158,0.8690772672693166,0.8668199866819987,0.9927104000000001,0.9390016847504215,0.807273751818438,0.9533720976686053,0.8538122073093897,0.9875410987541096,0.960040498002025
0.9233324000000002,0.8528800220679968,0.907224409277559,0.8618816999999999,0.8477213999999998,0.8596157280768546,0.8919250162112476,0.9433223,0.8306511338697733,0.9366995968349797,0.940847302957635,0.8111762905588144,0.8524394221340867,0.8647796067610193,0.9464912946491297,0.0,0.8629773794466066,0.7745171225482875,0.8344497413875648,0.7303087809073654,0.8572920999999999,0.90545119527256,0.8753967124603287,0.7953065409386918,0.9312481965624096,0.9420051971002595,0.8484197227370419,0.9386456153385964,0.835925216407478,0.8355360246695955
0.7677409419352353,0.8436268843626883,0.8443538766530813,0.8289297572324393,0.8192177548044387,0.8146814907340741,0.8442989844298984,0.9558922889730721,0.7219906860995341,0.7820236346070905,0.9285767857153568,0.7658136297440891,0.45800424580042437,0.7960662592132516,0.8933472626715419,0.8629773794466066,0.0,0.8516201777430266,0.6845554999999993,0.8790693060465343,0.6767439191859795,0.7797906339371898,0.7844112676616907,0.9122273956113698,0.7108884132665242,0.8393736518120954,0.8288025828802581,0.6498124000000001,0.8934151840122777,0.8672576867257683
0.8760435999999999,0.8319685252047213,0.920822407917759,0.8135048,0.7897095000000004,0.8040172391965517,0.8829435175584719,0.8545063000000002,0.7284749543050089,0.9671729983586499,0.8030183098490847,0.7191764859588241,0.8372583244112519,0.8651937067403147,0.9506543950654395,0.7745171225482875,0.8516201777430266,0.0,0.8680144329963914,0.7579512726146181,0.8711209999999997,0.8505771925288595,0.8389706161029382,0.6804503639099269,0.8537674926883748,0.9133472956673643,0.8009825298526208,0.8585733353566664,0.7804329219567082,0.7882460317630943
0.8209507268573911,0.8363255491023351,0.8552981361754655,0.8924542161318673,0.8631365205295218,0.8516403519258764,0.8879400336179899,0.9299119105132133,0.8735716442499242,0.7178759282124071,0.922956415408717,0.7833933216606676,0.6509331047200684,0.718567856286429,0.8913699054315046,0.8344497413875648,0.6845554999999993,0.8680144329963914,0.0,0.7992681903293144,0.15611862658220596,0.8257341174265883,0.779466555133361,0.9575667148516502,0.6062730393726956,0.8923405107659487,0.8769234369229689,0.7484276006289596,0.9227186193203454,0.8687240393827872
0.9015164196967159,0.8319013588345243,0.9262277221316836,0.7470688505862297,0.7443407511318497,0.8626613549354578,0.900672434764648,0.8206539358692128,0.7918250832699663,0.9371894094215885,0.8746057313485673,0.8240259263961116,0.8722474447133943,0.865522533619367,0.8961316103868388,0.7303087809073654,0.8790693060465343,0.7579512726146181,0.7992681903293144,0.0,0.8067502386499527,0.7666902349964645,0.768972069308379,0.8801493479402607,0.9075691138646329,0.9787313031903049,0.7557329854934549,0.9173153372080978,0.847127045861886,0.7989109703811601
0.8078358807835884,0.8371878081406092,0.8472288999999996,0.8890126889012687,0.8714164871416485,0.857910714208928,0.9025913048704349,0.9215291921529192,0.8816112118388791,0.7225884583882684,0.880879494043975,0.7526786629017997,0.6513684174315795,0.6806906840345343,0.8987100797420158,0.8572920999999999,0.6767439191859795,0.8711209999999997,0.15611862658220596,0.8067502386499527,0.0,0.8155149723272456,0.7438982999999998,0.9556548044345198,0.6118520417778064,0.8975134846270229,0.8688860065556998,0.7196725420491188,0.9262395999999998,0.8319217084039143
0.7507184626077692,0.8352292999999998,0.926025696301285,0.8822899823434974,0.8989564848434722,0.9040002047999895,0.8940144999999999,0.6301345445201814,0.7948099102595044,0.9541521908304382,0.9842140984214099,0.8525963705192745,0.7687533000000002,0.8392188839218881,0.8690772672693166,0.90545119527256,0.7797906339371898,0.8505771925288595,0.8257341174265883,0.7666902349964645,0.8155149723272456,0.0,0.5512925775646287,0.8578228071088596,0.8476161695232343,0.8816648763329751,0.8616355,0.7773757222624279,0.8675871933793592,0.8975291000000002
0.8134765999999999,0.8618383207242516,0.821682817831718,0.8708954999999999,0.8461070999999999,0.8204288359142328,0.8701066194840068,0.6576177,0.8431536313692737,0.8251682912584142,0.881248105937595,0.7379023868951194,0.77486413377038,0.9187339040633042,0.8668199866819987,0.8753967124603287,0.7844112676616907,0.8389706161029382,0.779466555133361,0.768972069308379,0.7438982999999998,0.5512925775646287,0.0,0.8929114214177158,0.8288503914425199,0.8982527949126392,0.869556219566567,0.8807348298162923,0.9159103084089695,0.829098725635191
0.9361564063843593,0.9325697168575707,0.9775776044844791,0.917981108201889,0.9065153093484689,0.9037916288625112,0.9437474140631466,0.7863046213695379,0.8038992588302223,0.99449040027548,0.9866674019998894,0.9153915042304247,0.9061485234628692,0.9686098047085293,0.9927104000000001,0.7953065409386918,0.9122273956113698,0.6804503639099269,0.9575667148516502,0.8801493479402607,0.9556548044345198,0.8578228071088596,0.8929114214177158,0.0,0.95605180219741,0.9678069016096544,0.8864881283779679,0.9496097176365988,0.8539142292171543,0.8825606293598426
0.8090065713509856,0.8171994999999999,0.8287299914364993,0.9322788898418333,0.8962006844301026,0.8350921082453938,0.906474,0.9595030939254641,0.8747345062632748,0.4840216968043393,0.9895028989502899,0.8791611758322347,0.6781467999999998,0.7899824789982481,0.9390016847504215,0.9312481965624096,0.7108884132665242,0.8537674926883748,0.6062730393726956,0.9075691138646329,0.6118520417778064,0.8476161695232343,0.8288503914425199,0.95605180219741,0.0,0.9075450815090161,0.9101673000000002,0.7147981285201872,0.950522697526135,0.9167386999999999
0.8794719819207972,0.8070896999999997,0.7956638897831944,0.7896319684447956,0.767942765191415,0.8212452089377394,0.8677498999999995,0.961867094280064,0.92644680367766,0.9577150915430184,0.99963659996366,0.8549898709979746,0.7721489000000001,0.9172527917252792,0.807273751818438,0.9420051971002595,0.8393736518120954,0.9133472956673643,0.8923405107659487,0.9787313031903049,0.8975134846270229,0.8816648763329751,0.8982527949126392,0.9678069016096544,0.9075450815090161,0.0,0.9400956,0.8548230145176987,0.9280098964004948,0.9424699999999996
0.8409592079520395,0.873590725281855,0.9319698102045284,0.78839521058024,0.7670791116460449,0.858397935400516,0.8900414219917155,0.9465948026702599,0.8354780411304902,0.9804434999999999,0.8541055145894486,0.7013432000000005,0.848009830398034,0.890979010902099,0.9533720976686053,0.8484197227370419,0.8288025828802581,0.8009825298526208,0.8769234369229689,0.7557329854934549,0.8688860065556998,0.8616355,0.869556219566567,0.8864881283779679,0.9101673000000002,0.9400956,0.0,0.9243194227041736,0.9021318146802276,0.4632638073472387
0.8348737247689415,0.8275416517375046,0.6592912851771786,0.8641831203725319,0.8249565262565209,0.723154196896031,0.7637351708794485,0.954896106765584,0.8862779398027211,0.9194060080593989,0.9859245028150992,0.8764552123544788,0.8309489507153148,0.6422458715508257,0.8538122073093897,0.9386456153385964,0.6498124000000001,0.8585733353566664,0.7484276006289596,0.9173153372080978,0.7196725420491188,0.7773757222624279,0.8807348298162923,0.9496097176365988,0.7147981285201872,0.8548230145176987,0.9243194227041736,0.0,0.9186161203459696,0.933124220062734
0.6567096000000001,0.9343988098401784,0.9316756068324387,0.8714579999999998,0.8511842,0.8504913299017338,0.9154828126775784,0.8981030000000001,0.8732411253517751,0.9934270996713549,0.9463851026807452,0.9050521952526099,0.8553056217041569,0.9255473037226346,0.9875410987541096,0.835925216407478,0.8934151840122777,0.7804329219567082,0.9227186193203454,0.847127045861886,0.9262395999999998,0.8675871933793592,0.9159103084089695,0.8539142292171543,0.950522697526135,0.9280098964004948,0.9021318146802276,0.9186161203459696,0.0,0.8352267247159908
0.8479420076028993,0.8904323219135355,0.9336119099582134,0.7575532121223396,0.762263811886809,0.8354332411416894,0.8318652336269527,0.893403505329825,0.823206344198414,0.9838417999999999,0.8149782185021781,0.7064688000000001,0.8382978323404334,0.8967184103281582,0.960040498002025,0.8355360246695955,0.8672576867257683,0.7882460317630943,0.8687240393827872,0.7989109703811601,0.8319217084039143,0.8975291000000002,0.829098725635191,0.8825606293598426,0.9167386999999999,0.9424699999999996,0.4632638073472387,0.933124220062734,0.8352267247159908,0.0
