DC001,DC004,DC006,DC008,DC012,DC024,DC026,DC031,FB031,FB036,FB049,FB072,FB076,FB079,FB087,FB144,FB163,FB177,FB178,FB193,FB194,FB199,FB229,FB255,FB291,FB319,FB340,FB341,FB382,FB438
0.0,0.6683074165846291,0.44479818328027254,0.4977095753435638,0.5429033999999996,0.8130184093490795,0.8138376186162383,0.8495207300958538,0.9180862959043148,0.8450375077481246,0.9299846140030771,0.96548299827415,0.9712850014357499,0.9363638968181952,0.7621249524249905,0.8626793274641346,0.852342436914391,0.7047472000000004,0.7609004999999996,0.8126266281060059,0.9116235088376486,0.9079244230188945,0.9228929077107092,0.9567783999999998,0.8838209406626709,0.9274455963722799,0.9441885083717234,0.9242541962127101,0.9739575026042496,0.8771815999999998
0.6683074165846291,0.0,0.3626433637356636,0.42597535740246417,0.5686473784323688,0.8306137,0.8342645082867749,0.9019193147121026,0.9579861957986198,0.8935050000000001,0.8878741168188824,0.9672221967222199,0.9737701999999999,0.9518107951810794,0.9236913809228452,0.8249467262579909,0.9084007183198566,0.9025395951269798,0.88319379415969,0.8751566124843382,0.8872902056354897,0.8949904210019161,0.9343531032823448,0.8774843938742197,0.8174816547555039,0.9822877982287799,0.9235863076413694,0.8414537841453787,0.9688956015552199,0.9117961955898095
0.44479818328027254,0.3626433637356636,0.0,0.3189469362106127,0.5170222241488887,0.8660697133930287,0.8598091210286319,0.9140274214931448,0.9415339,0.8646949135305088,0.9166975208256203,0.9639678,0.9607553039244695,0.9387053,0.8007695701154355,0.8427055393236148,0.7785550664334802,0.7074367146281646,0.6866960156651988,0.8669523266095345,0.8168673274699004,0.9053073284078016,0.8566845214973215,0.8767538061623095,0.7634208946316428,0.9792491999999998,0.9212686157462767,0.8437466,0.9473604078959387,0.9119532044023393
0.4977095753435638,0.42597535740246417,0.3189469362106127,0.0,0.4710630264468486,0.8332994166700581,0.8077189288421606,0.8708730322817415,0.9200258,0.8512099148790085,0.8615402346149413,0.9446622000000002,0.9627839037216096,0.9122997999999999,0.77789526668429,0.8295067426233145,0.7776843666946901,0.6703000164849995,0.6619988169000589,0.8302428339514331,0.8174322273851656,0.8426851471944562,0.8470432229435167,0.8726562063671897,0.723123310750676,0.9643225999999996,0.876133424773315,0.8193474000000003,0.9473604078959387,0.8712826064358696
0.5429033999999996,0.5686473784323688,0.5170222241488887,0.4710630264468486,0.0,0.7417810870890547,0.7418265000000003,0.806248219375178,0.9021932853289928,0.8445728922286442,0.8692558130744187,0.9316367897455184,0.97107099855355,0.899265184889778,0.8748270624481187,0.8004751199524878,0.8447109232933615,0.8350720835072086,0.7965426796542677,0.8180802090959898,0.8151096,0.8481857227721418,0.8016931000000004,0.8749030874903089,0.7594986601253353,0.9177287876593181,0.874294106285295,0.8718788807818325,0.9453152,0.8573752857375286
0.8130184093490795,0.8306137,0.8660697133930287,0.8332994166700581,0.7417810870890547,0.0,0.2718249364087533,0.3257752011337198,0.8462127846212784,0.7850498000000002,0.8459062231140663,0.8849503884950386,0.9679873999999998,0.8204981820498181,0.7904952476238121,0.7241308413803738,0.8585876282824745,0.7851636892581845,0.7678803883940195,0.6543864345613564,0.859589307020535,0.8484439303112139,0.7662641116867945,0.8806866940343344,0.7691888692433396,0.731660373166037,0.9022602097739789,0.8775367877536787,0.970667501466625,0.7183043859152193
0.8138376186162383,0.8342645082867749,0.8598091210286319,0.8077189288421606,0.7418265000000003,0.2718249364087533,0.0,0.35461932907613436,0.8063169903158494,0.8118085094095746,0.826303834739233,0.8749761937488099,0.9343813032809348,0.7854887892744394,0.8153208630641728,0.7414397517120495,0.8666325333418665,0.7935441000000002,0.7592681,0.6768130484780431,0.8639076136092386,0.8074786481303383,0.8144089185591082,0.8980551999999999,0.7291387948014221,0.6976715848835787,0.8623551206467319,0.8532039926601996,0.9796470020353002,0.6685386999999998
0.8495207300958538,0.9019193147121026,0.9140274214931448,0.8708730322817415,0.806248219375178,0.3257752011337198,0.35461932907613436,0.0,0.8701113064944346,0.7800901329864799,0.8979788306063508,0.9580527020973647,0.9862244020663398,0.8545316072734197,0.7661067766106772,0.7994418601674415,0.8691944457819436,0.7885597211440275,0.7802328219767175,0.6968188757952808,0.901262019747596,0.9106375312768641,0.8151957369608523,0.9345745065425491,0.7881700953234574,0.6035298198235092,0.9459175135206215,0.95428240228588,0.99615390076922,0.612555838744416
0.9180862959043148,0.9579861957986198,0.9415339,0.9200258,0.9021932853289928,0.8462127846212784,0.8063169903158494,0.8701113064944346,0.0,0.9052936905293691,0.8573925071303748,0.8785824757164953,0.4796221479622149,0.5183031036606208,0.8486724470353565,0.8857009057149546,0.8621427137857285,0.7480853622128044,0.7058660558799078,0.7932637,0.7758301887915096,0.7909225209077476,0.8444823922241195,0.8901591835238774,0.9136555172688967,0.9090014818002962,0.7653324000000002,0.8049794609958922,0.9363845968192299,0.8723104808465723
0.8450375077481246,0.8935050000000001,0.8646949135305088,0.8512099148790085,0.8445728922286442,0.7850498000000002,0.8118085094095746,0.7800901329864799,0.9052936905293691,0.0,0.9309956103506587,0.9382221938222198,0.9627096,0.8837057883705788,0.842121060530265,0.708117643782354,0.8453346309330743,0.8062606903130348,0.8006647900332391,0.7874018212598183,0.8490232075488399,0.9170536165892765,0.6495072175246389,0.9172232958611648,0.871418138574559,0.8954420895442089,0.9307757069224295,0.9124434912443491,0.9395053030247349,0.8569491928474593
