Sample ID,Alpha Diversity (Shannon Index)
DC001,2.5199073624630786
DC004,2.8346244787099475
DC006,2.5602290703539357
DC008,2.995648370672038
DC012,3.522842316018188
DC024,3.511142109971063
DC026,3.4281400010579213
DC031,2.826604120379871
FB031,2.686337358302933
FB036,2.9989731444242365
FB049,3.3338381768282477
FB072,2.9110137325705443
FB076,1.0166355974062695
FB079,3.652246474854635
FB087,2.51451340021025
FB144,3.5213679668345335
FB163,2.418371201120834
FB177,2.828847822211618
FB178,3.2379907707176643
FB193,3.2170400178050356
FB194,2.9138872054962257
FB199,3.4653132635462014
FB229,2.9222034737128224
FB255,2.65984047568759
FB291,3.03036483241151
FB319,2.8173150675406076
FB340,3.3608705371069094
FB341,3.2029256526830627
FB382,1.376855917057961
FB438,3.3376703495438176
