DC002,DC003,DC004,DC011,DC012,DC090,FB026,FB074,FB076,FB079,FB131,FB133,FB144,FB170,FB199,FB266,FB291,FB331,FB340,FB375,FB376,FB380,FB386,FB389,FB391,FB418,FB427,FB430,FB437,FB445
0.0,0.33717476628252313,0.3168455341577232,0.9115981000000005,0.4162791999999997,0.8691708934585449,0.8385869999999999,0.8932816106718388,0.9742975012851249,0.9099561954978099,0.7677752883887642,0.7999120200087978,0.7000271599945683,0.8045650586304824,0.7907117523220625,0.788934078893408,0.7433861898148342,0.9734994973499498,0.8665546200168072,0.9109890044505498,0.8383672161632788,0.913851021537245,0.7981431697214759,0.854744278211642,0.8418973158102684,0.8166829183317085,0.8118392094080397,0.8498505225224213,0.9913771,0.8203949089802546
0.33717476628252313,0.0,0.4737125263143738,0.9097852000000003,0.36587219999999987,0.8589071929453594,0.8859545,0.895620610437939,0.9620968018951601,0.8759423937971198,0.7731724886586241,0.7914963208503681,0.7636729472654111,0.7773586667923998,0.8048467487883131,0.8042732804273282,0.8028116690159162,0.9742487974248798,0.8564241215363819,0.9057191047140447,0.8402415159758484,0.9054595236351191,0.829369174405377,0.8241273736191065,0.8655157134484288,0.8345317165468288,0.8188640090567995,0.8665113200233017,0.9851231999999999,0.8336801083159944
0.3168455341577232,0.4737125263143738,0.0,0.9350669967533499,0.5686473784323688,0.9282043928204392,0.9032489951624497,0.9314344034282798,0.9737701999999999,0.9518107951810794,0.8301810830181081,0.8787517060624144,0.8249467262579909,0.8583467354133162,0.8949904210019161,0.828721174308176,0.8174816547555039,0.9847763977164596,0.9235863076413694,0.9760958000000001,0.8720634063968296,0.9613487077302584,0.8932872786574558,0.9065993813198765,0.8869294056535298,0.8759774062011298,0.8727693999999997,0.9134906086509396,1.0,0.8884832999999999
0.9115981000000005,0.9097852000000003,0.9350669967533499,0.0,0.9298243929824396,0.819494672924201,0.9038592903859288,0.8355102000000004,0.8880649944032497,0.7801860670279103,0.8153893723084058,0.5556072999999996,0.8217289178271081,0.7860118427976316,0.6593176511023523,0.828035765607153,0.6760909809772553,0.9699207939841588,0.8357069082146547,0.8157674907883742,0.7588111000000002,0.8446519233022112,0.7645552411388106,0.6740316185079049,0.6520482000000001,0.9068451999999997,0.8960889948044499,0.8000468099976596,0.9058978905897891,0.8550645927532295
0.4162791999999997,0.36587219999999987,0.5686473784323688,0.9298243929824396,0.0,0.8574442786166417,0.8646870864687088,0.9177638000000004,0.97107099855355,0.899265184889778,0.853735878060382,0.7978874000000004,0.8004751199524878,0.8231545353690924,0.8481857227721418,0.7811274562254916,0.7594986601253353,0.9885801977160396,0.874294106285295,0.9052544952627247,0.8475583000000001,0.9032130145180481,0.8112426528106635,0.8391854597963652,0.8810669,0.8965336999999995,0.8923409946170501,0.8897416055129194,0.97005049700505,0.8523595926179798
0.8691708934585449,0.8589071929453594,0.9282043928204392,0.819494672924201,0.8574442786166417,0.0,0.9450831917624788,0.7706474885323749,0.8902458890245889,0.7107473421494687,0.7478722495744493,0.664965483248274,0.6921580153920995,0.6611073508338974,0.7148980285101971,0.7534967383741844,0.8899789220042154,0.9715203928800982,0.7995026000000001,0.6483061648306161,0.7517958875897945,0.6201819379818064,0.7404137221241168,0.6815558044667416,0.8862002943100145,0.8230367911518396,0.8059559805955981,0.8033081999999998,0.8469687770453161,0.6455632645563263
0.8385869999999999,0.8859545,0.9032489951624497,0.9038592903859288,0.8646870864687088,0.9450831917624788,0.0,0.8974289000000001,0.9885629994281501,0.9698287954743191,0.9153071872960782,0.8235909000000001,0.8595032140496787,0.8902968219406355,0.9022935146559727,0.8961873792374759,0.7123985719003573,0.9788040957608193,0.9465948026702599,0.9443767972188398,0.8901165,0.954896106765584,0.7498565374641348,0.8873967718491932,0.8981030000000001,0.7535143999999997,0.8254117912705896,0.893403505329825,1.0,0.8907444945372247
0.8932816106718388,0.895620610437939,0.9314344034282798,0.8355102000000004,0.9177638000000004,0.7706474885323749,0.8974289000000001,0.0,0.9570354021482299,0.8372794918639753,0.8427883921394198,0.7983841201615883,0.7299748540050295,0.8202815539155338,0.7955578511105372,0.8095447809544785,0.9205130278204404,0.9482590948259094,0.8763844185423376,0.7379079131046042,0.8658779134122089,0.775788156052961,0.8314691747203764,0.8342757751413664,0.9414518058548194,0.8307933169206684,0.8017780099111,0.8490296226455567,0.9574205000000002,0.8052737097363144
0.9742975012851249,0.9620968018951601,0.9737701999999999,0.8880649944032497,0.97107099855355,0.8902458890245889,0.9885629994281501,0.9570354021482299,0.0,0.6961465696146569,0.9129626912962691,0.8840379057981045,0.9615570057664491,0.9790461052384739,0.8177285364542924,0.8590005788500865,0.982758105172568,0.994192899128935,0.8541055145894486,0.9901938999999998,0.8473695076315245,0.9859245028150992,0.8832295766459151,0.8717808743561746,0.9463851026807452,0.8746057062697147,0.8726974999999999,0.8149782185021781,1.0,0.9036890000000001
0.9099561954978099,0.8759423937971198,0.9518107951810794,0.7801860670279103,0.899265184889778,0.7107473421494687,0.9698287954743191,0.8372794918639753,0.6961465696146569,0.0,0.7669970533994104,0.7875005893750293,0.8237869088106545,0.8800120179981975,0.706196329380367,0.6151898037974511,0.8455267308946538,0.9684696921174232,0.7013432000000005,0.8716019871601989,0.7236334861816753,0.8764552123544788,0.7422209226662766,0.716286914886075,0.9050521952526099,0.8136841906842096,0.7873114787311478,0.7064688000000001,0.915789387368408,0.7831137783113776
