DC081,DC082,DC092,DC093,DC094,FB043,FB048,FB058,FB084,FB095,FB108,FB113,FB121,FB125,FB145,FB147,FB152,FB155,FB177,FB178,FB186,FB188,FB240,FB334,FB363,FB374,FB379,FB386,FB408,FB445
0.877560293878015,0.8651396797709524,0.8465025769753871,0.8547908782186319,0.839748908012555,0.8171315817131581,0.9248391887258781,0.8740416748083348,0.5890548000000008,0.7625697237430278,0.0,0.7760758104303244,0.7986122597224522,0.6598658829932939,0.9118623955931197,0.5928458778537633,0.772514965877245,0.8267605826760581,0.8102225715333858,0.7374392606158889,0.99869809973962,0.9999840999960251,0.808698342609503,0.6281260000000004,0.8848637769727556,0.7567326878366343,0.9746038987301953,0.8166297449889238,0.6534464173276789,0.8409013840901386
0.6777411194352798,0.7156822004887697,0.7778212222374273,0.8847985596794962,0.8384832757724914,0.7168328150498441,0.8276196396668737,0.8766641506656603,0.8282748656549727,0.7067140706714063,0.7760758104303244,0.0,0.7670003068001229,0.8937043734260934,0.7703868425967113,0.8254720127360061,0.17271141044899366,0.7472456241736875,0.7664702182645763,0.7096974983941243,0.9993135997254398,0.9995841998128899,0.7731724865862436,0.814673662934732,0.8427334370933747,0.8282434570608638,0.8824071706017923,0.8220156110078055,0.8234923735238556,0.7060492118147633
0.8601078930053947,0.8659432798914921,0.8894783834217568,0.9007911851186778,0.9193959040302047,0.6912136691213672,0.7973394696009203,0.925105185021037,0.6789196000000001,0.7164524283547566,0.7986122597224522,0.7670003068001229,0.0,0.9252252962612649,0.7712238885611945,0.7088637126591133,0.7695913654387049,0.7836160783616073,0.25061518759227813,0.3143853971578096,0.999879999976,0.99976059994015,0.8818823645647094,0.8480420999999996,0.8595959719191941,0.8020017901000892,0.8561585928079293,0.7912842373852709,0.8683272065836395,0.8878564887856489
0.9023520097647992,0.8273172000000003,0.8607475,0.8735907000000004,0.8592438281512342,0.9298825035058746,0.9645856999999997,0.8527173926358699,0.622592156611177,0.9193082201729451,0.6598658829932939,0.8937043734260934,0.9252252962612649,0.0,0.9027299097270092,0.8133831720074761,0.8906647999999998,0.8609351069532449,0.8656984999999998,0.8515269000000002,0.999087499954375,0.99983759998376,0.8041329706199455,0.7138605429209182,0.9118647955932396,0.8320201167979875,0.9886860011313999,0.812900471935071,0.875249924950015,0.8957989052100552
0.6850584314941571,0.7865908000000005,0.7771718999999999,0.8264739999999996,0.7742198451560308,0.6492263175386845,0.8208918999999997,0.8779260938963047,0.900659714901043,0.774833756291561,0.9118623955931197,0.7703868425967113,0.7712238885611945,0.9027299097270092,0.0,0.79385286907793,0.7725318000000003,0.6872424156378791,0.7642644999999998,0.7072387000000001,0.999057899952895,0.9998954999895501,0.7953097692964659,0.867922019811697,0.8541554927077748,0.8743465125653488,0.7659291234070876,0.7063999559599934,0.8927957214408557,0.6091676195416182
0.7594357639153644,0.8235579558894887,0.782215345553836,0.8641525660381414,0.8038599901929994,0.7083439416687882,0.8751701687925423,0.8698610609583184,0.45800424580042437,0.6014295999999999,0.5928458778537633,0.8254720127360061,0.7088637126591133,0.8133831720074761,0.79385286907793,0.0,0.8241707560426889,0.7152634430526881,0.6767439191859795,0.6612238153059534,0.9986980996094298,0.9999840999944349,0.8021358208543283,0.8736100873610083,0.8209198462759543,0.816489772473466,0.870582080587312,0.7716772086708831,0.8408144920407246,0.6835208367041667
0.7017555999999999,0.7241355724135567,0.7882590788259075,0.8871064887106487,0.834714516528548,0.7161532858076645,0.8562517856251788,0.8774376816156524,0.830887908455605,0.7325643401153492,0.772514965877245,0.17271141044899366,0.7695913654387049,0.8906647999999998,0.7725318000000003,0.8241707560426889,0.0,0.775633088781655,0.7748890774889079,0.7080090708009075,0.9993135998970399,0.9995841999168399,0.7820316455079112,0.8019394099030291,0.8347342752101415,0.8183501000000003,0.8829342000000002,0.8183594545898635,0.8137118186288181,0.7167859858392995
0.7298235135088248,0.8196795909839798,0.7261541863077093,0.9278475963923798,0.8760629185905624,0.6808199,0.7390541869527093,0.9077102907710289,0.7197719280228074,0.5141934971613003,0.8267605826760581,0.7472456241736875,0.7836160783616073,0.8609351069532449,0.6872424156378791,0.7152634430526881,0.775633088781655,0.0,0.6964207848210394,0.6860048843002442,0.99918239991824,0.9991732998759949,0.8359770671954136,0.8984578101542187,0.7134007713400774,0.9044416047779201,0.7107707144614642,0.8149256629851332,0.8881920167711975,0.6255043000000002
0.7976603000000002,0.7677016767701673,0.8811700881170091,0.9082434908243491,0.9193121080687895,0.6744842837242142,0.7602065760206572,0.8887162833074426,0.6513684174315795,0.6763397485490374,0.8102225715333858,0.7664702182645763,0.25061518759227813,0.8656984999999998,0.7642644999999998,0.6767439191859795,0.7748890774889079,0.6964207848210394,0.0,0.19503961950396187,0.999879999982,1.0,0.8482000620500155,0.8112352094382393,0.8611693791754067,0.8123152999999999,0.8152212,0.7500046375011596,0.8667680133231985,0.8570770928538547
0.7810060999999998,0.7581539758153972,0.835086383508639,0.8562998856299886,0.8707530129246988,0.665596383279819,0.726190972619097,0.8515426777314017,0.6581211170939435,0.6352000547199914,0.7374392606158889,0.7096974983941243,0.3143853971578096,0.8515269000000002,0.7072387000000001,0.6612238153059534,0.7080090708009075,0.6860048843002442,0.19503961950396187,0.0,0.999879999982,1.0,0.8093069523267382,0.758002412099879,0.8501426775214013,0.7574090999999995,0.8071743999999997,0.6943922235980559,0.7942306205769382,0.8242643912132195
0.9787050989352548,0.992525498878825,0.9914860987229148,0.9801834970275245,0.9969237001538148,0.9993569999356999,0.9795404969310746,0.9999616999923401,0.998537,0.99939530006047,0.99869809973962,0.9993135997254398,0.999879999976,0.999087499954375,0.999057899952895,0.9986980996094298,0.9993135998970399,0.99918239991824,0.999879999982,0.999879999982,0.0,0.805596251399063,0.99861639958492,0.9910092,0.9987171997434401,0.9999339999967,0.99935699996785,0.99914889974467,0.999961700001915,0.9993135999313598
0.9772578977257899,0.9932669986533997,0.9921219984243996,0.9084088816817764,0.9974395999999999,0.99991119998668,0.9002359800471958,0.9999111999778,0.9998229999911501,1.0,0.9999840999960251,0.9995841998128899,0.99976059994015,0.99983759998376,0.9998954999895501,0.9999840999944349,0.9995841999168399,0.9991732998759949,1.0,1.0,0.805596251399063,0.0,0.999806699932345,0.9922499996124999,0.9994771998692998,0.99989549998955,1.0,0.9996938998928648,1.0,0.9995841999376301
0.7274779591216939,0.6774197193549301,0.6869481217370303,0.827206856801714,0.7442005872100294,0.8086612617322523,0.9129209782302443,0.6282163884649166,0.7689891768989179,0.8082756,0.808698342609503,0.7731724865862436,0.8818823645647094,0.8041329706199455,0.7953097692964659,0.8021358208543283,0.7820316455079112,0.8359770671954136,0.8482000620500155,0.8093069523267382,0.99861639958492,0.999806699932345,0.0,0.7886884788688476,0.8520145556043667,0.8833769825065473,0.9485525922828888,0.7661584064633629,0.8090194904509741,0.7630878526175705
0.8273757258936408,0.6497396175130191,0.8528736073563195,0.8544847072757644,0.8023244494188874,0.8671270132872989,0.9288253035587347,0.8183353999999997,0.8368089326382138,0.8173789547863135,0.6281260000000004,0.814673662934732,0.8480420999999996,0.7138605429209182,0.867922019811697,0.8736100873610083,0.8019394099030291,0.8984578101542187,0.8112352094382393,0.758002412099879,0.9910092,0.9922499996124999,0.7886884788688476,0.0,0.8175751000000001,0.7899529315070601,0.99196540120519,0.7762230776223076,0.5803418049145485,0.8057836194216376
0.8238389911919503,0.8287974743196213,0.7142208571331284,0.8927769839165475,0.7137850143107493,0.8055048805504877,0.8499288774893314,0.9084741816948367,0.8446626000000002,0.7679827232017278,0.8848637769727556,0.8427334370933747,0.8595959719191941,0.9118647955932396,0.8541554927077748,0.8209198462759543,0.8347342752101415,0.7134007713400774,0.8611693791754067,0.8501426775214013,0.9987171997434401,0.9994771998692998,0.8520145556043667,0.8175751000000001,0.0,0.8815669940783497,0.8622136931106844,0.7135622140686649,0.7381701130914947,0.7692530769253079
0.895586110441389,0.8885336000000004,0.8970368000000002,0.8724141999999999,0.8739144252171152,0.8387730080613496,0.8977686999999995,0.9645701982285098,0.7948755307686701,0.8066247483438127,0.7567326878366343,0.8282434570608638,0.8020017901000892,0.8320201167979875,0.8743465125653488,0.816489772473466,0.8183501000000003,0.9044416047779201,0.8123152999999999,0.7574090999999995,0.9999339999967,0.99989549998955,0.8833769825065473,0.7899529315070601,0.8815669940783497,0.0,0.9699465030053497,0.8523227778484166,0.8046986390602725,0.9089845045507748
0.8799241120075892,0.9356023999999996,0.8531791999999997,0.9604558,0.9258177148364573,0.6329577183521143,0.8524204999999997,0.9651494982574749,0.9552107067183937,0.7635194591201356,0.9746038987301953,0.8824071706017923,0.8561585928079293,0.9886860011313999,0.7659291234070876,0.870582080587312,0.8829342000000002,0.7107707144614642,0.8152212,0.8071743999999997,0.99935699996785,1.0,0.9485525922828888,0.99196540120519,0.8622136931106844,0.9699465030053497,0.0,0.9521443928216589,0.9815632036873594,0.7805239109738045
0.7465307619796148,0.712063828015957,0.8055956513989125,0.8696141674035417,0.7404581870229092,0.8053607610721523,0.8682463670615921,0.7983679395103819,0.8073314807331481,0.7889298,0.8166297449889238,0.8220156110078055,0.7912842373852709,0.812900471935071,0.7063999559599934,0.7716772086708831,0.8183594545898635,0.8149256629851332,0.7500046375011596,0.6943922235980559,0.99914889974467,0.9996938998928648,0.7661584064633629,0.7762230776223076,0.7135622140686649,0.8523227778484166,0.9521443928216589,0.0,0.7740255887012802,0.7050933410186682
0.8368201326359737,0.8144728185527181,0.8169011183098883,0.8315252168474785,0.7890987632703708,0.8543145218528218,0.9582898041710196,0.8371868081406598,0.8306576423355899,0.8295412596605591,0.6534464173276789,0.8234923735238556,0.8683272065836395,0.875249924950015,0.8927957214408557,0.8408144920407246,0.8137118186288181,0.8881920167711975,0.8667680133231985,0.7942306205769382,0.999961700001915,1.0,0.8090194904509741,0.5803418049145485,0.7381701130914947,0.8046986390602725,0.9815632036873594,0.7740255887012802,0.0,0.7686659347001101
0.6242129187893538,0.6934277846713892,0.676113983805699,0.8361076918053841,0.7637162354425645,0.5605140999999998,0.8537023926851196,0.8181272818127282,0.822598617740138,0.7035205592958881,0.8409013840901386,0.7060492118147633,0.8878564887856489,0.8957989052100552,0.6091676195416182,0.6835208367041667,0.7167859858392995,0.6255043000000002,0.8570770928538547,0.8242643912132195,0.9993135999313598,0.9995841999376301,0.7630878526175705,0.8057836194216376,0.7692530769253079,0.9089845045507748,0.7805239109738045,0.7050933410186682,0.7686659347001101,0.0
