DC081,DC083,FB018,FB036,FB039,FB053,FB057,FB062,FB072,FB077,FB082,FB088,FB099,FB106,FB143,FB144,FB146,FB158,FB161,FB166,FB199,FB206,FB282,FB321,FB380,FB383,FB386,FB402,FB435,FB441
0.8133171906658594,0.8289828572457141,0.6558459827922992,0.920891192089119,0.8429241000000001,1.0,0.9863368979505347,1.0,0.5390814078162819,0.6658765331753067,0.0,0.8862016886201688,0.9548653977432696,0.8608813652203413,0.8394487598621904,0.8822544058872797,0.875311068827767,0.9011076901107692,0.8393806598451649,0.9300305965015299,0.8055566194443383,0.8918056054097198,0.8653139797970972,0.8401808999999997,0.8825111117488887,0.8348290917414543,0.8659072597721782,0.9231761846352365,0.9032180048391,0.7814366125746448
0.8578591071070446,0.8571851785777768,0.9158348042082599,0.9459272999999999,0.8969830103016987,1.0,0.8844084942204247,0.9989117999455901,0.8494217849421786,0.8316727831672781,0.8862016886201688,0.0,0.9389348030532597,0.9842635976395394,0.6097566414634963,0.7977253303412002,0.7519102627865392,0.8382629000000001,0.7951622692743403,0.976527901173605,0.7952980409403915,0.6325951551107268,0.9391003969550196,0.8336482166351783,0.9197570160485968,0.9267624036618799,0.847415269483054,0.7600879760087974,0.9356195096570735,0.884079165223749
0.8121210187878981,0.8373926837392683,0.9970334002966601,0.7867003106649847,0.869914219512867,0.9481194025940298,0.9891258999999999,0.9977377000000002,0.9585175979258799,0.9568802978440153,0.9548653977432696,0.9389348030532597,0.0,0.889121788912179,0.9294505929450594,0.7677765464446908,0.7662539766253971,0.28686823565658826,0.8877596887759691,0.8545598145440187,0.9115123221219198,0.9621682075663588,0.5708467,0.7389297391605396,0.6248928937767768,0.8081721191827883,0.893416984012548,0.9147131957356599,0.920557115888577,0.84371396092849
0.8388157838815785,0.858325857497757,0.8732731873273187,0.8358542753781414,0.8841255942062796,1.0,0.9798643959728791,0.9986841997368399,0.9360543840135963,0.9317636829409207,0.8608813652203413,0.9842635976395394,0.889121788912179,0.0,0.9642209892662967,0.853089,0.8577645573293672,0.8681677802251669,0.9822384946715482,0.5711773571177357,0.952501302374935,0.9927104000000001,0.7055411411082281,0.8238330911916544,0.8538122073093897,0.8545101854510182,0.8671162534906888,0.8683297670824421,0.9289871000000002,0.8669664401348974
0.8731768873176885,0.8580597574179272,0.9589417958941795,0.9427196914079535,0.8566724928336245,0.9976175996426399,0.8499039699807938,0.99913319982664,0.8151670537917638,0.8299881574970391,0.8394487598621904,0.6097566414634963,0.9294505929450594,0.9642209892662967,0.0,0.8401071000000001,0.7940583382175014,0.827462974119446,0.8775692632707791,0.9553922955392298,0.8185316090734196,0.6752630000000003,0.8915746783149353,0.7894115894705794,0.8796000060199999,0.9238494923849495,0.8484402469540863,0.7941894485473625,0.8692492999999999,0.9017368557815852
0.6302509739498056,0.6673291999999997,0.9953316009336798,0.708117643782354,0.7657001585749602,0.907399913890013,0.9134151086584891,0.9622982037701798,0.84085480795726,0.8575029071248549,0.8822544058872797,0.7977253303412002,0.7677765464446908,0.853089,0.8401071000000001,0.0,0.41700089999999973,0.6898483465227476,0.8124048,0.8210058357988333,0.5891100438114847,0.8308869507339148,0.748061725193827,0.685495178626205,0.7482733881043144,0.7459679508064099,0.7429755871487799,0.8507233074638347,0.9126785261964424,0.767569665135449
0.6272729627272956,0.6455869936760978,0.99058069905807,0.8071541710731261,0.7827485891374293,0.948684192302629,0.8456049691209938,0.9471525894305178,0.8390600597650152,0.8656488664122165,0.875311068827767,0.7519102627865392,0.7662539766253971,0.8577645573293672,0.7940583382175014,0.41700089999999973,0.0,0.7062036559305476,0.8339269501780855,0.797579679757968,0.5876836206158189,0.7904258999999999,0.764457152891431,0.6890864844543243,0.6981288150935593,0.7884113788411378,0.7104471986565197,0.7985045496261376,0.9071265,0.7642777939250065
0.77541141122943,0.8142572721385911,0.9967092001645401,0.8092983000000001,0.7907290209270981,0.9536557000000001,0.959266697963335,0.994943099747155,0.9050771905077186,0.9010851901085193,0.9011076901107692,0.8382629000000001,0.28686823565658826,0.8681677802251669,0.827462974119446,0.6898483465227476,0.7062036559305476,0.0,0.7549557632433644,0.8650593067470345,0.8136447372710526,0.8897214165417875,0.5869983793499186,0.6612094338790566,0.6452000709599859,0.7812405109379743,0.8272981654596333,0.8295779829577989,0.8923496161475577,0.8017518405255519
0.8512762851276284,0.8608812582643774,0.9980683998068399,0.9487339923100987,0.8686489934324496,1.0,0.9509766901953381,0.9935323987064797,0.7196578299144576,0.7298770324692582,0.8393806598451649,0.7951622692743403,0.8877596887759691,0.9822384946715482,0.8775692632707791,0.8124048,0.8339269501780855,0.7549557632433644,0.0,0.9686868968686899,0.621192618940369,0.8964034999999997,0.927329385465877,0.7711669885583493,0.9361171031941449,0.9269006926900691,0.8070036324512714,0.7670262417565605,0.9158162000000002,0.8563960353782155
0.8128031187196884,0.8647791864779186,0.9953954004604599,0.7641292117935395,0.8788928181660773,1.0,0.981258,0.9977399000000001,0.9525376976268846,0.9638598981929947,0.9300305965015299,0.976527901173605,0.8545598145440187,0.5711773571177357,0.9553922955392298,0.8210058357988333,0.797579679757968,0.8650593067470345,0.9686868968686899,0.0,0.9342763164309211,0.975767604846479,0.6923157999999999,0.7767109334933602,0.7254128686467829,0.7505763249423677,0.8040950706142606,0.8737178936858946,0.9387000122599976,0.7552383388095844
0.7372845656788583,0.738786713060664,0.9920784019803994,0.9170536165892765,0.7738501678449493,0.9879480024103995,0.9408699088695134,0.9171866124220082,0.6313666368633365,0.6526043347395661,0.8055566194443383,0.7952980409403915,0.9115123221219198,0.952501302374935,0.8185316090734196,0.5891100438114847,0.5876836206158189,0.8136447372710526,0.621192618940369,0.9342763164309211,0.0,0.8402996558951207,0.9036483144527532,0.769242769227169,0.8880516447793423,0.8595030351242412,0.7413431000000006,0.8575906142409391,0.8395948561418005,0.764908876490887
0.922218515556297,0.9010469999999999,0.8931498213700358,0.9797741030338845,0.9005876248530938,1.0,0.7318889268111073,0.99353240064676,0.8722510063874496,0.8583182070840896,0.8918056054097198,0.6325951551107268,0.9621682075663588,0.9927104000000001,0.6752630000000003,0.8308869507339148,0.7904258999999999,0.8897214165417875,0.8964034999999997,0.975767604846479,0.8402996558951207,0.0,0.9481157051884295,0.8814186296453426,0.9496097176365988,0.9679555064088989,0.7930277896513895,0.8482494075875298,0.9276089217173237,0.9505363925804587
0.812038,0.8306235661247128,0.9942553999999998,0.7793185889659296,0.8299163085041849,0.9210245960512295,0.9904253990425401,1.0,0.9065212859781931,0.9266841890026285,0.8653139797970972,0.9391003969550196,0.5708467,0.7055411411082281,0.8915746783149353,0.748061725193827,0.764457152891431,0.5869983793499186,0.927329385465877,0.6923157999999999,0.9036483144527532,0.9481157051884295,0.0,0.5421311228934435,0.5672588649111704,0.7727850999999998,0.8857506714376681,0.7553372633005897,0.9232931076706894,0.8373435430702396
0.8047094292935855,0.8267227913361397,0.9902348014647798,0.8349021165097884,0.7224539555092091,0.9640719035928094,0.9683080015845998,1.0,0.8437554999999997,0.8598136999999999,0.8401808999999997,0.8336482166351783,0.7389297391605396,0.8238330911916544,0.7894115894705794,0.685495178626205,0.6890864844543243,0.6612094338790566,0.7711669885583493,0.7767109334933602,0.769242769227169,0.8814186296453426,0.5421311228934435,0.0,0.7898417630474709,0.8039499294075111,0.8035718803571886,0.6762312000000001,0.8695636326090919,0.8170953634190723
0.7025253743686566,0.7702702114864897,0.9995832001042,0.6536309692738059,0.8415314475405659,0.8838934232213153,0.9847392022891196,0.99874060018891,0.9116343088365693,0.9260695073930494,0.8825111117488887,0.9197570160485968,0.6248928937767768,0.8538122073093897,0.8796000060199999,0.7482733881043144,0.6981288150935593,0.6452000709599859,0.9361171031941449,0.7254128686467829,0.8880516447793423,0.9496097176365988,0.5672588649111704,0.7898417630474709,0.0,0.7419132645216837,0.7615285999999998,0.892798010720199,0.8915728379495066,0.7314566731456672
0.7190508280949175,0.7663474766347476,0.9984695001530499,0.7153375142331244,0.8668242199763665,0.9497954025102298,0.9915791000000002,0.9892183,0.9187403959370198,0.9212219960610998,0.8348290917414543,0.9267624036618799,0.8081721191827883,0.8545101854510182,0.9238494923849495,0.7459679508064099,0.7884113788411378,0.7812405109379743,0.9269006926900691,0.7505763249423677,0.8595030351242412,0.9679555064088989,0.7727850999999998,0.8039499294075111,0.7419132645216837,0.0,0.8261981739297262,0.916249495812475,0.9514449097110179,0.3384936346234083
0.7465307619796148,0.7806608232312883,0.9969322995398447,0.7511857502371501,0.7342402734240279,0.9933676986735399,0.8789883697470929,0.9999293999823501,0.7843262352978708,0.7968569390570819,0.8659072597721782,0.847415269483054,0.893416984012548,0.8671162534906888,0.8484402469540863,0.7429755871487799,0.7104471986565197,0.8272981654596333,0.8070036324512714,0.8040950706142606,0.7413431000000006,0.7930277896513895,0.8857506714376681,0.8035718803571886,0.7615285999999998,0.8261981739297262,0.0,0.8587111576133473,0.6611485830574292,0.7510291755145879
0.8888684944434246,0.8904559726139933,0.9926988996349451,0.9501766950176693,0.8973646999999999,0.9930222993022297,0.9350728902609334,0.9935323990298599,0.8706807741361549,0.8603633720726742,0.9231761846352365,0.7600879760087974,0.9147131957356599,0.8683297670824421,0.7941894485473625,0.8507233074638347,0.7985045496261376,0.8295779829577989,0.7670262417565605,0.8737178936858946,0.8575906142409391,0.8482494075875298,0.7553372633005897,0.6762312000000001,0.892798010720199,0.916249495812475,0.8587111576133473,0.0,0.9352548032372602,0.9061022624409051
0.9152527169494566,0.9139309999999997,0.99967680006464,0.9544832068275191,0.8503167374208158,0.9939826009026098,0.99873940012606,1.0,0.899055305047235,0.9101143044942847,0.9032180048391,0.9356195096570735,0.920557115888577,0.9289871000000002,0.8692492999999999,0.9126785261964424,0.9071265,0.8923496161475577,0.9158162000000002,0.9387000122599976,0.8395948561418005,0.9276089217173237,0.9232931076706894,0.8695636326090919,0.8915728379495066,0.9514449097110179,0.6611485830574292,0.9352548032372602,0.0,0.9082718862407834
0.6717497179374293,0.7302654786194651,0.9951298987824745,0.7200355160106547,0.8656749731349942,0.9812736943821082,0.9838203943371377,0.9901763965617388,0.8741443496577397,0.8749827499930997,0.7814366125746448,0.884079165223749,0.84371396092849,0.8669664401348974,0.9017368557815852,0.767569665135449,0.7642777939250065,0.8017518405255519,0.8563960353782155,0.7552383388095844,0.764908876490887,0.9505363925804587,0.8373435430702396,0.8170953634190723,0.7314566731456672,0.3384936346234083,0.7510291755145879,0.9061022624409051,0.9082718862407834,0.0
