DC024,DC031,DC032,DC033,DC034,DC082,DC083,DC096,FB054,FB063,FB079,FB091,FB114,FB171,FB193,FB196,FB219,FB244,FB291,FB295,FB318,FB325,FB348,FB355,FB367,FB382,FB384,FB385,FB393,FB414
0.0,0.3257752011337198,0.44019625598037443,0.3007013650350682,0.4739137000000001,0.8110068905503446,0.7530678629601789,0.7654663117266849,0.7854633892731697,0.8310696000000001,0.8204981820498181,0.8200870820087082,0.7853560999999998,0.7464883239464972,0.6543864345613564,0.738167260725089,0.8648530135146985,0.7668752349687149,0.7691888692433396,0.7848455,0.7593141361028792,0.8518138370465412,0.7072570853628544,0.8170942091452899,0.6985856150707196,0.970667501466625,0.7006401149679943,0.7570028757002876,0.9111920822384164,0.7206884279311571
0.3257752011337198,0.0,0.28271777932055514,0.25456007454399254,0.33387769991834515,0.8624322137567786,0.7525580999999995,0.7558624488275102,0.7942061205793878,0.8685634197154869,0.8545316072734197,0.7994044100297796,0.859403421089486,0.7640141646021243,0.6968188757952808,0.7010047000000001,0.8793016301745923,0.7619886714033988,0.7881700953234574,0.774235433864685,0.7749434675169596,0.9118573352570657,0.6940525305947468,0.8825419234916151,0.6679013664197264,0.99615390076922,0.7145659570868084,0.757958612102069,0.9313075965653796,0.7928226517943365
0.44019625598037443,0.28271777932055514,0.0,0.3304294334785284,0.2827331717266829,0.7926827103658645,0.6884289844214487,0.8167541274868807,0.8620767068961648,0.8245694175430581,0.7998919999999998,0.9033207000000002,0.7998138200186174,0.7680467536093504,0.7495478500904303,0.8628033931401694,0.869557326088535,0.8538305365423662,0.7489500004200004,0.8398725160127484,0.8232685441828638,0.8708954451865939,0.8617144069142796,0.8440134233979864,0.8412451238132314,0.9884380017342999,0.7945979308103104,0.8160439999999998,0.8912303891230393,0.8160512367897527
0.3007013650350682,0.25456007454399254,0.3304294334785284,0.0,0.3096413654820682,0.8601875860187584,0.6885026377005271,0.7674871000000001,0.7645353764535382,0.8700325935016295,0.8357775753666365,0.8590782788617416,0.8389352919467645,0.7537687138190504,0.6782751160862446,0.7388533477706698,0.8648626067568698,0.7497249250275078,0.7894865526283619,0.7904752895237648,0.7677997232200275,0.921087815782437,0.7418800741880074,0.8827667999999999,0.7321914000000005,0.9882903999999999,0.7217215000000002,0.7721221658183244,0.9291249822812455,0.7880023105998846
0.4739137000000001,0.33387769991834515,0.2827331717266829,0.3096413654820682,0.0,0.8631055931552796,0.7111936566790485,0.8408649079567547,0.8610627930531397,0.875848,0.8442399844239985,0.897450689745069,0.8538436000000003,0.8390008517002555,0.8140042185995786,0.8640913796137072,0.8766245123375488,0.864654220301867,0.7763114671065601,0.8839286000000001,0.8517065222440217,0.937480315629921,0.8568449928422492,0.8882461055876948,0.8656482067175894,0.9710224014488799,0.8361402081929896,0.8662254866225482,0.943244288648858,0.8431848156815186
0.8110068905503446,0.8624322137567786,0.7926827103658645,0.8601875860187584,0.8631055931552796,0.0,0.4434489886897976,0.8451603999999998,0.9263404926340496,0.8101142905057146,0.6911776536766482,0.914082587112388,0.6226379811318988,0.7468800114080033,0.7652227117388647,0.9051181810236363,0.9318373034081346,0.8422859157714082,0.8381383404654148,0.7938712896935645,0.8048268195173183,0.7833889433222112,0.9364332936433295,0.7911738999999998,0.9167640000000002,0.8628267000000001,0.7732506,0.7930659689598953,0.8462246615561654,0.7368238131588092
0.7530678629601789,0.7525580999999995,0.6884289844214487,0.6885026377005271,0.7111936566790485,0.4434489886897976,0.0,0.7916686791668677,0.8820005764001158,0.8482860772429115,0.7637989409497352,0.8546040636510157,0.6822550523382573,0.7432894844802679,0.7429046871452345,0.8480148544044565,0.9264885963244298,0.798705,0.8646298203055274,0.8096566714485006,0.8026231999999999,0.8644798135520184,0.8899308779861757,0.8609116860911689,0.886093988609399,0.9304247930424792,0.7459028745902874,0.8135877533969382,0.9106499687274888,0.7205404860270238
0.7654663117266849,0.7558624488275102,0.8167541274868807,0.7674871000000001,0.8408649079567547,0.8451603999999998,0.7916686791668677,0.0,0.5851346000000001,0.9087826045608699,0.8240599912029997,0.7887561894378097,0.7918175104091241,0.6544625136156282,0.6537594519360824,0.6770240677024066,0.9235451114682335,0.7883516423296718,0.8442909544981663,0.6271234186438293,0.7294329541134089,0.9198611240416629,0.6716080000000001,0.898292710170729,0.6700371329962863,0.9893433010656698,0.5912700408729958,0.6419559820977989,0.9240607886091181,0.8134919279762111
0.7854633892731697,0.7942061205793878,0.8620767068961648,0.7645353764535382,0.8610627930531397,0.9263404926340496,0.8820005764001158,0.5851346000000001,0.0,0.9461243973062198,0.9312429896864483,0.7476122621418393,0.8915649945782499,0.7687085190479819,0.6335128183243594,0.47936239587247925,0.9338726033063702,0.6694483330551668,0.9190439202390199,0.660052483002624,0.7645186235481379,0.9547718090456384,0.5820203582020361,0.9440890999999998,0.6334813999999995,0.9426040999999996,0.7004976999999999,0.7713352657002897,0.9628490907122725,0.7376665131166744
0.8310696000000001,0.8685634197154869,0.8245694175430581,0.8700325935016295,0.875848,0.8101142905057146,0.8482860772429115,0.9087826045608699,0.9461243973062198,0.0,0.8074438807443883,0.9182141918214191,0.7686260999999994,0.8079866423959924,0.8298575170142483,0.9284602892690433,0.8649156135084388,0.8672179199173123,0.8572077428376771,0.8846605,0.9081780137732979,0.7872678531830366,0.931024096551205,0.7700299114985043,0.88764420561779,0.961954701902265,0.8879110056044498,0.8836252883625288,0.8385536677107336,0.7728919227108075
