DC035,DC038,DC045,DC046,DC048,DC049,DC051,DC054,DC080,DC081,DC082,FB041,FB043,FB074,FB076,FB084,FB097,FB112,FB147,FB159,FB170,FB176,FB213,FB221,FB266,FB267,FB302,FB374,FB411,FB435
0.9466545026672748,0.8746056937302846,0.9829322042669488,0.99495260050474,0.9942460002876999,0.9233847000000001,0.9729232013538401,0.9057579188484163,0.9767789895505452,0.9312432034378397,0.8569218928460949,0.9730259959538993,0.9116026000000002,0.9570354021482299,0.0,0.9184245081575491,0.99647680052848,0.9488723051127693,0.9285767857153568,0.9948551992282799,0.9790461052384739,0.8367776836777684,0.8359728753959315,0.9966532993306599,0.8590005788500865,0.9820771000000004,0.8922723053863849,0.8972270051386497,0.9731936053612791,0.953624706956294
0.8069116289632555,0.7795910110204494,0.8798255420610598,0.9089958182008365,0.9224608116308785,0.8440400155959984,0.8515840222623965,0.836371549088535,0.8718005551301942,0.8291813256228009,0.8356579082171047,0.7412810870640545,0.7966602203339784,0.8282990257551464,0.9184245081575491,0.0,0.9200217199945699,0.9047223190555361,0.45800424580042437,0.9122815956140802,0.790358273374604,0.5010724000000003,0.7794333889716694,0.7913085791308583,0.7046892852344642,0.8328750167124985,0.5690867646369854,0.7948755307686701,0.8666484400054679,0.8764725308818677
0.9533095093380979,0.909861209013879,0.8550797579680965,0.8721794319551421,0.8855068228986356,0.8519699222045117,0.8425083314983338,0.8870930395174359,0.832563749769125,0.8399283320143335,0.8758939124106087,0.9267816999999999,0.8289192256621165,0.8784821243035749,0.99647680052848,0.9200217199945699,0.0,0.9332513166871707,0.9208472960423647,0.7265328999999998,0.8781897487241005,0.9484206025789703,0.8833234999999998,0.8619139930956996,0.8512579999999997,0.7553775366933695,0.824364535127093,0.9080980183803958,0.828396960061064,0.9718404084478774
0.9177971123304329,0.8383332080833396,0.8476182533336115,0.8917252216549557,0.9482123077681542,0.824141117585888,0.8739730189040469,0.8883603334919,0.9003952651383424,0.8592859211071115,0.8599164070041794,0.8128279906413997,0.8861000113899989,0.8499795225030716,0.9488723051127693,0.9047223190555361,0.9332513166871707,0.0,0.8669912866991283,0.8691411934570599,0.8849556402655259,0.8589889,0.7421039871051998,0.8693619869361987,0.7569159878457995,0.8554804144519588,0.8057915291312704,0.8432831235075317,0.88803163359051,0.873430031642492
0.8443538766530813,0.8192177548044387,0.8887471055626447,0.8563246856324689,0.924837288725593,0.8127455625491125,0.8461032769154911,0.7418940999999999,0.7653230474599805,0.7594357639153644,0.8235579558894887,0.7723914203369971,0.7083439416687882,0.7564789634718445,0.9285767857153568,0.45800424580042437,0.9208472960423647,0.8669912866991283,0.0,0.9191741717109602,0.6981149150942539,0.49157784747335426,0.7711218198926367,0.6502324600929837,0.7738632208521273,0.6815517363103469,0.6909332536399879,0.816489772473466,0.8017830999999994,0.8740698937034946
0.9576027957602794,0.8538192707638543,0.6632117336788266,0.5786863789343191,0.6127375612737559,0.5066093259913992,0.5505579550557957,0.7958857102057141,0.817050890230534,0.7284635728463574,0.6594092318818464,0.9087711726313521,0.8754045813106869,0.8519848851984887,0.9948551992282799,0.9122815956140802,0.7265328999999998,0.8691411934570599,0.9191741717109602,0.0,0.857212514278748,0.9153109788277445,0.8284661485398441,0.9267496743623861,0.7803986341195902,0.843201676480251,0.8194832819483283,0.8988091898809191,0.8051493097425343,0.9678110999999999
0.7698216690534992,0.9151630169673964,0.8516087741956128,0.8096221666322415,0.8929627321111802,0.7967517508120622,0.8216779534966137,0.7524375114031197,0.48611049722209965,0.6115453165364046,0.7538187492362498,0.7965727203427277,0.5099126225218441,0.8202815539155338,0.9790461052384739,0.790358273374604,0.8781897487241005,0.8849556402655259,0.6981149150942539,0.857212514278748,0.0,0.8266827259975913,0.8455976154402383,0.8190966090451692,0.8334358166564184,0.6849546787613301,0.7865665640300309,0.8806656358003093,0.7612438074402865,0.93802322479071
0.8850252942512647,0.8308797746319659,0.8898782165182667,0.9138742999999998,0.9269252963462647,0.8511257851125783,0.8647301932365097,0.7981769201823076,0.8944090419249728,0.8439967921998393,0.8342306751346007,0.8729822682455673,0.8502735850273585,0.6944697847234894,0.8367776836777684,0.5010724000000003,0.9484206025789703,0.8589889,0.49157784747335426,0.9153109788277445,0.8266827259975913,0.0,0.7477311369327838,0.7686169305850793,0.7328913332228333,0.8508799850879981,0.6949885847494292,0.7745289887264496,0.903318309668169,0.8617190069140498
0.877858187785819,0.7369203473840695,0.7503475249652474,0.8625005931250294,0.8803607880360783,0.778411366761705,0.8032567803256786,0.7888031105598445,0.8327622996573798,0.7779041777904178,0.774462754892551,0.7858566357569907,0.7863082679462402,0.8454287845428787,0.8359728753959315,0.7794333889716694,0.8833234999999998,0.7421039871051998,0.7711218198926367,0.8284661485398441,0.8455976154402383,0.7477311369327838,0.0,0.8609602513360881,0.3235495970648793,0.7977052696557909,0.591863459186346,0.7425466742546668,0.8562579071871044,0.8628248999999998
0.8359944753991712,0.8503081625770408,0.9026644048667796,0.8497337849733787,0.9431854914778237,0.8194312638862528,0.881883982282597,0.8547229000000002,0.8700505155328352,0.8890909833636477,0.955059888764972,0.8301465405512893,0.7437841487568296,0.7698033654705047,0.9966532993306599,0.7913085791308583,0.8619139930956996,0.8693619869361987,0.6502324600929837,0.9267496743623861,0.8190966090451692,0.7686169305850793,0.8609602513360881,0.0,0.8581397503489128,0.6473195294639059,0.7744984661747698,0.8877138831570823,0.7471332000000002,0.91631239581562
0.8001875800187581,0.6676327335265467,0.729886727011327,0.8367163918358195,0.8486155848615583,0.7764952664742901,0.7560327756032776,0.8089019095549046,0.8308650985190594,0.7751357775135777,0.7660008532001704,0.7914982374494712,0.7785260667789097,0.8095447809544785,0.8590005788500865,0.7046892852344642,0.8512579999999997,0.7569159878457995,0.7738632208521273,0.7803986341195902,0.8334358166564184,0.7328913332228333,0.3235495970648793,0.8581397503489128,0.0,0.76611186491678,0.4479297447929744,0.7248342724834271,0.8567559071622052,0.8458396
0.8250314087484296,0.8577957928897896,0.8627024343243918,0.7974883202511686,0.897674705116265,0.7932960000000004,0.8272383086380846,0.7252417549516491,0.6442051398923136,0.6794581160270944,0.8076412903820643,0.7921075688161352,0.5741064000000001,0.7408832129558395,0.9820771000000004,0.8328750167124985,0.7553775366933695,0.8554804144519588,0.6815517363103469,0.843201676480251,0.6849546787613301,0.8508799850879981,0.7977052696557909,0.6473195294639059,0.76611186491678,0.0,0.7017517149124145,0.8772196061390198,0.6433678713264257,0.9003994149400878
0.793260220673978,0.7421057000000001,0.824984652504604,0.8198753270187006,0.8918463108153695,0.7617234119138293,0.805949119405088,0.781088954727761,0.786339414535766,0.722083627791637,0.7526431999999997,0.8275026827502681,0.7355131132243441,0.7196363280363675,0.8922723053863849,0.5690867646369854,0.824364535127093,0.8057915291312704,0.6909332536399879,0.8194832819483283,0.7865665640300309,0.6949885847494292,0.591863459186346,0.7744984661747698,0.4479297447929744,0.7017517149124145,0.0,0.7968559203144079,0.8287442428139393,0.8586481282703743
0.9288733071126694,0.8751453000000003,0.8575006427498068,0.9414947087757937,0.9436404056359593,0.8718603064069845,0.8733886126611387,0.8049329487667627,0.906868162747265,0.895586110441389,0.8885336000000004,0.8847898884789882,0.8387730080613496,0.9248727075127293,0.8972270051386497,0.7948755307686701,0.9080980183803958,0.8432831235075317,0.816489772473466,0.8988091898809191,0.8806656358003093,0.7745289887264496,0.7425466742546668,0.8877138831570823,0.7248342724834271,0.8772196061390198,0.7968559203144079,0.0,0.9144487213878197,0.9393159121368174
0.9565752108561973,0.8551306217304069,0.8136553838550774,0.7862302641309205,0.8598297350425667,0.7154721569055684,0.7890135527466118,0.7494960002016,0.8000003500000877,0.8376714405821398,0.9012915148062729,0.95627960218602,0.6614239677152064,0.7871742532064366,0.9731936053612791,0.8666484400054679,0.828396960061064,0.88803163359051,0.8017830999999994,0.8051493097425343,0.7612438074402865,0.903318309668169,0.8562579071871044,0.7471332000000002,0.8567559071622052,0.6433678713264257,0.8287442428139393,0.9144487213878197,0.0,0.930312424390651
0.9374936125012772,0.9308959069104095,0.9395265241893905,0.9622055094486227,0.9715766056846786,0.9102853134572029,0.9456962108607583,0.9286155249845661,0.9420443826133148,0.9152527169494566,0.903001509699849,0.9504344000000005,0.9231258115311282,0.8853464229307155,0.953624706956294,0.8764725308818677,0.9718404084478774,0.873430031642492,0.8740698937034946,0.9678110999999999,0.93802322479071,0.8617190069140498,0.8628248999999998,0.91631239581562,0.8458396,0.9003994149400878,0.8586481282703743,0.9393159121368174,0.930312424390651,0.0
