Sample ID,Alpha Diversity (Shannon Index)
DC035,2.1142239616103224
DC038,2.804483157208017
DC045,2.747897333070352
DC046,3.195703585637619
DC048,2.8589793230910137
DC049,3.228916434214386
DC051,3.2462843912528894
DC054,3.234745559405818
DC080,3.3889210383367083
DC081,3.7935164461856576
DC082,3.6044275289105556
FB041,2.490751548743751
FB043,2.931556615322785
FB074,3.2621866142786042
FB076,1.0166355974062695
FB084,3.257546798831117
FB097,3.4070510316058726
FB112,3.159173034021843
FB147,3.189927497014942
FB159,3.7341115296564618
FB170,2.720168564163103
FB176,3.4091424989586647
FB213,3.389180086026147
FB221,2.6367656774033925
FB266,3.5549203038914965
FB267,3.4702794213670103
FB302,3.4358878215604802
FB374,2.6883452017200833
FB411,2.709079286022835
FB435,2.0029504382210126
